registro_id,lote_id,finca_id,fecha_registro,tecnico_id,vecino_fumigo_reciente,dias_desde_fumigacion_vecina,despulpadora_compartida,sacos_reutilizados,secado_patio_compartido,transporte_compartido,herramientas_compartidas_flag,lavado_equipo_flag,capacitacion_bpa_flag,lat_gps,lon_gps,origen_captura,practicas_riesgo_conteo,equipo_compartido_sin_lavar,fumigacion_declarada,fumigacion_desconocida
RC0003400,L003400,F0020,2026-03-15,TEC09,No_se_sabe,-1,1,0,0,0,1,1,1,-6.202555,-77.892151,formulario_campo,1,0,0,1
RC0003401,L003401,F0051,2026-07-20,TEC09,Si,18,0,0,0,0,0,1,0,-6.225853,-77.932079,dashboard_acopio,0,0,1,0
RC0003402,L003402,F0111,2026-04-04,TEC04,No_se_sabe,-1,0,0,0,1,1,1,1,-6.237416,-77.858047,cola_kafka,1,0,0,1
RC0003403,L003403,F0116,2025-07-31,TEC02,Si,41,0,0,0,0,0,1,1,-6.226661,-77.848569,formulario_campo,0,0,1,0
RC0003404,L003404,F0091,2026-04-22,TEC07,Si,32,0,0,0,0,0,0,0,-6.219675,-77.876316,dashboard_acopio,0,0,1,0
RC0003405,L003405,F0110,2026-08-04,TEC12,No_se_sabe,-1,0,0,1,1,1,1,1,-6.272102,-77.879374,dashboard_acopio,2,0,0,1
RC0003406,L003406,F0004,2025-07-23,TEC04,No,-1,0,0,0,0,0,1,1,-6.261382,-77.96466,cola_kafka,0,0,0,0
RC0003407,L003407,F0102,2025-05-11,TEC08,No_se_sabe,-1,0,0,1,0,1,1,1,-6.277639,-77.942386,formulario_campo,1,0,0,1
RC0003408,L003408,F0060,2025-09-20,TEC08,Si,31,0,0,0,0,0,0,1,-6.299559,-77.830577,formulario_campo,0,0,1,0
RC0003409,L003409,F0012,2025-09-08,TEC01,Si,23,0,0,0,1,1,1,1,-6.230121,-77.898961,formulario_campo,1,0,1,0
RC0003410,L003410,F0051,2025-05-21,TEC08,Si,38,1,0,0,0,1,0,0,-6.226093,-77.931176,formulario_campo,1,1,1,0
RC0003411,L003411,F0010,2025-07-06,TEC07,No,-1,0,0,0,1,1,1,1,-6.260035,-77.875457,formulario_campo,1,0,0,0
RC0003412,L003412,F0047,2025-09-10,TEC06,Si,5,0,0,1,0,1,1,0,-6.189491,-77.798077,formulario_campo,1,0,1,0
RC0003413,L003413,F0072,2025-07-17,TEC04,No,-1,0,0,0,0,0,0,1,-6.083467,-77.827726,cola_kafka,0,0,0,0
RC0003414,L003414,F0012,2026-05-14,TEC04,Si,24,0,0,0,1,1,1,1,-6.229495,-77.898652,formulario_campo,1,0,1,0
RC0003415,L003415,F0044,2026-05-04,TEC08,Si,10,0,0,1,0,1,0,0,-6.316133,-77.890018,dashboard_acopio,1,0,1,0
RC0003416,L003416,F0114,2025-01-26,TEC08,Si,11,1,1,1,1,1,1,0,-6.302249,-77.849535,dashboard_acopio,4,0,1,0
RC0003417,L003417,F0085,2025-02-06,TEC05,Si,41,0,0,0,0,0,1,1,-6.275679,-77.854419,formulario_campo,0,0,1,0
RC0003418,L003418,F0002,2026-04-24,TEC09,Si,10,0,0,0,0,0,1,1,-6.219296,-77.931929,formulario_campo,0,0,1,0
RC0003419,L003419,F0088,2025-06-10,TEC03,No_se_sabe,-1,1,0,1,0,1,0,0,-6.277224,-77.844531,formulario_campo,2,1,0,1
RC0003420,L003420,F0008,2026-05-14,TEC11,No,-1,0,1,0,0,1,0,0,-6.279334,-77.904213,dashboard_acopio,1,0,0,0
RC0003421,L003421,F0080,2025-06-06,TEC11,Si,18,0,0,0,0,0,1,1,-6.268448,-77.91191,cola_kafka,0,0,1,0
RC0003422,L003422,F0037,2025-05-29,TEC09,No,-1,0,0,0,1,1,0,0,-6.2025,-77.860805,cola_kafka,1,0,0,0
RC0003423,L003423,F0053,2026-02-06,TEC09,No,-1,1,1,1,1,1,1,1,-6.258137,-77.902078,cola_kafka,4,0,0,0
RC0003424,L003424,F0004,2026-08-12,TEC06,No,-1,1,0,0,0,1,0,0,-6.261501,-77.964262,formulario_campo,1,1,0,0
RC0003425,L003425,F0002,2025-07-10,TEC12,No,-1,0,1,0,0,1,1,0,-6.219554,-77.932249,cola_kafka,1,0,0,0
RC0003426,L003426,F0099,2026-07-14,TEC05,Si,30,0,1,0,1,1,0,0,-6.176392,-77.805331,formulario_campo,2,0,1,0
RC0003427,L003427,F0116,2026-07-12,TEC09,Si,35,0,0,1,0,1,0,0,-6.225192,-77.847282,formulario_campo,1,0,1,0
RC0003428,L003428,F0074,2025-09-23,TEC02,No,-1,1,0,0,0,1,1,1,-6.272832,-77.870333,formulario_campo,1,0,0,0
RC0003429,L003429,F0110,2025-07-13,TEC12,No,-1,0,1,0,0,1,0,0,-6.272329,-77.878487,cola_kafka,1,0,0,0
RC0003430,L003430,F0061,2026-04-02,TEC02,No,-1,1,0,1,1,1,1,1,-6.243324,-77.863462,cola_kafka,3,0,0,0
RC0003431,L003431,F0077,2026-07-23,TEC09,No,-1,0,0,1,1,1,0,0,-6.226348,-77.837978,formulario_campo,2,0,0,0
RC0003432,L003432,F0085,2026-08-27,TEC01,No_se_sabe,-1,0,0,0,0,0,1,1,-6.275063,-77.85412,cola_kafka,0,0,0,1
RC0003433,L003433,F0009,2026-07-05,TEC04,Si,30,0,0,0,0,0,0,0,-6.273295,-77.825871,dashboard_acopio,0,0,1,0
RC0003434,L003434,F0114,2026-07-20,TEC01,Si,3,0,0,0,1,1,1,1,-6.301616,-77.849726,formulario_campo,1,0,1,0
RC0003435,L003435,F0113,2025-08-25,TEC11,Si,28,0,0,0,0,0,1,1,-6.209595,-77.888941,dashboard_acopio,0,0,1,0
RC0003436,L003436,F0063,2025-09-12,TEC06,No,-1,0,0,0,1,1,1,1,-6.242583,-77.958001,cola_kafka,1,0,0,0
RC0003437,L003437,F0043,2026-04-02,TEC07,No_se_sabe,-1,0,0,0,0,0,1,1,-6.173071,-77.944611,dashboard_acopio,0,0,0,1
RC0003438,L003438,F0026,2026-04-25,TEC12,Si,30,1,0,0,0,1,0,0,-6.234165,-77.77077,cola_kafka,1,1,1,0
RC0003439,L003439,F0050,2025-02-28,TEC06,Si,11,1,1,1,0,1,0,0,-6.299039,-77.914522,formulario_campo,3,1,1,0
RC0003440,L003440,F0095,2025-06-26,TEC04,No_se_sabe,-1,1,1,0,0,1,1,0,-6.279083,-77.860925,formulario_campo,2,0,0,1
RC0003441,L003441,F0006,2025-08-31,TEC06,Si,40,1,1,0,0,1,1,0,-6.231389,-77.79089,dashboard_acopio,2,0,1,0
RC0003442,L003442,F0109,2025-07-17,TEC11,No_se_sabe,-1,1,1,1,0,1,0,0,-6.252406,-77.891978,formulario_campo,3,1,0,1
RC0003443,L003443,F0024,2025-05-28,TEC03,Si,32,1,0,0,1,1,1,1,-6.334955,-77.80291,cola_kafka,2,0,1,0
RC0003444,L003444,F0073,2025-07-03,TEC02,No_se_sabe,-1,1,1,1,0,1,0,0,-6.195652,-77.916893,formulario_campo,3,1,0,1
RC0003445,L003445,F0040,2025-07-12,TEC12,Si,25,1,0,1,0,1,0,0,-6.174241,-77.909109,formulario_campo,2,1,1,0
RC0003446,L003446,F0105,2026-05-19,TEC06,Si,41,1,0,0,0,1,1,1,-6.236671,-77.87838,cola_kafka,1,0,1,0
RC0003447,L003447,F0039,2025-06-03,TEC06,No,-1,0,0,0,0,0,0,0,-6.220104,-77.783114,cola_kafka,0,0,0,0
RC0003448,L003448,F0042,2025-07-23,TEC07,No,-1,0,1,1,0,1,0,0,-6.206826,-77.965053,cola_kafka,2,0,0,0
RC0003449,L003449,F0025,2025-08-05,TEC04,Si,42,0,0,1,1,1,1,1,-6.232628,-77.955909,formulario_campo,2,0,1,0
RC0003450,L003450,F0118,2025-03-21,TEC04,No_se_sabe,-1,0,1,0,1,1,1,0,-6.277087,-77.833949,cola_kafka,2,0,0,1
RC0003451,L003451,F0108,2026-03-15,TEC08,No,-1,0,0,1,0,1,0,0,-6.216882,-77.819541,dashboard_acopio,1,0,0,0
RC0003452,L003452,F0043,2026-08-01,TEC09,No_se_sabe,-1,1,1,1,0,1,0,0,-6.173292,-77.944721,formulario_campo,3,1,0,1
RC0003453,L003453,F0110,2025-04-29,TEC07,Si,9,0,0,0,1,1,0,1,-6.273143,-77.87877,formulario_campo,1,0,1,0
RC0003454,L003454,F0037,2025-08-07,TEC08,No,-1,1,1,1,0,1,1,0,-6.203093,-77.860658,cola_kafka,3,0,0,0
RC0003455,L003455,F0034,2025-07-03,TEC01,No,-1,1,1,1,0,1,1,1,-6.210795,-77.884222,formulario_campo,3,0,0,0
RC0003456,L003456,F0013,2025-09-13,TEC11,No,-1,0,0,1,0,1,1,1,-6.148987,-77.80883,cola_kafka,1,0,0,0
RC0003457,L003457,F0027,2026-05-12,TEC01,Si,1,1,0,0,0,1,0,1,-6.277516,-77.792443,formulario_campo,1,1,1,0
RC0003458,L003458,F0042,2026-04-22,TEC03,No,-1,0,1,1,1,1,1,1,-6.208124,-77.966073,cola_kafka,3,0,0,0
RC0003459,L003459,F0106,2025-11-05,TEC03,No,-1,0,0,0,0,0,1,1,-6.252654,-77.837784,dashboard_acopio,0,0,0,0
RC0003460,L003460,F0112,2026-08-09,TEC05,No,-1,0,1,1,0,1,0,0,-6.276285,-77.861062,dashboard_acopio,2,0,0,0
RC0003461,L003461,F0030,2026-05-26,TEC05,No_se_sabe,-1,0,0,0,1,1,0,1,-6.208699,-77.903419,formulario_campo,1,0,0,1
RC0003462,L003462,F0104,2026-05-30,TEC02,No,-1,0,0,1,0,1,1,1,-6.20886,-77.86212,cola_kafka,1,0,0,0
RC0003463,L003463,F0102,2025-02-22,TEC03,Si,14,1,0,1,0,1,0,0,-6.276973,-77.942743,formulario_campo,2,1,1,0
RC0003464,L003464,F0076,2025-05-07,TEC11,Si,15,1,0,0,0,1,1,1,-6.315655,-77.908592,formulario_campo,1,0,1,0
RC0003465,L003465,F0082,2025-08-01,TEC03,No_se_sabe,-1,0,1,0,1,1,1,1,-6.195795,-77.870426,formulario_campo,2,0,0,1
RC0003466,L003466,F0099,2025-06-22,TEC06,Si,40,1,0,0,0,1,0,0,-6.175304,-77.806583,cola_kafka,1,1,1,0
RC0003467,L003467,F0106,2025-07-12,TEC02,Si,34,0,1,1,0,1,0,0,-6.254131,-77.838495,cola_kafka,2,0,1,0
RC0003468,L003468,F0102,2026-06-30,TEC09,No_se_sabe,-1,1,1,0,1,1,0,0,-6.276753,-77.943653,cola_kafka,3,1,0,1
RC0003469,L003469,F0104,2025-09-24,TEC05,Si,10,0,1,0,1,1,1,1,-6.209886,-77.861619,formulario_campo,2,0,1,0
RC0003470,L003470,F0038,2025-06-09,TEC09,No,-1,1,0,0,0,1,0,0,-6.243439,-77.855266,formulario_campo,1,1,0,0
RC0003471,L003471,F0023,2025-04-27,TEC11,No_se_sabe,-1,1,1,0,0,1,0,0,-6.161505,-77.837379,formulario_campo,2,1,0,1
RC0003472,L003472,F0069,2025-08-27,TEC12,Si,31,1,0,1,1,1,1,0,-6.31834,-77.833467,formulario_campo,3,0,1,0
RC0003473,L003473,F0002,2026-07-18,TEC06,Si,32,1,0,0,1,1,0,0,-6.219763,-77.932018,formulario_campo,2,1,1,0
RC0003474,L003474,F0022,2026-04-08,TEC04,No_se_sabe,-1,0,0,0,1,1,1,0,-6.253948,-77.856991,formulario_campo,1,0,0,1
RC0003475,L003475,F0087,2026-05-26,TEC01,No_se_sabe,-1,1,0,0,1,1,1,1,-6.207945,-77.7981,formulario_campo,2,0,0,1
RC0003476,L003476,F0082,2026-04-30,TEC03,No_se_sabe,-1,1,0,0,0,1,1,1,-6.194727,-77.87041,dashboard_acopio,1,0,0,1
RC0003477,L003477,F0109,2025-08-15,TEC09,Si,22,0,1,0,1,1,0,0,-6.251843,-77.891373,cola_kafka,2,0,1,0
RC0003478,L003478,F0083,2026-01-08,TEC04,No_se_sabe,-1,0,0,0,1,1,1,1,-6.167615,-77.891927,formulario_campo,1,0,0,1
RC0003479,L003479,F0091,2025-10-10,TEC04,No,-1,0,0,0,1,1,1,1,-6.21914,-77.87755,cola_kafka,1,0,0,0
RC0003480,L003480,F0016,2025-04-14,TEC03,No_se_sabe,-1,0,0,1,0,1,1,0,-6.24294,-77.875089,dashboard_acopio,1,0,0,1
RC0003481,L003481,F0084,2025-09-11,TEC11,Si,28,0,1,0,1,1,1,0,-6.173,-77.857711,dashboard_acopio,2,0,1,0
RC0003482,L003482,F0051,2025-05-03,TEC12,Si,29,1,1,1,0,1,1,0,-6.225675,-77.931971,formulario_campo,3,0,1,0
RC0003483,L003483,F0070,2025-08-31,TEC11,No_se_sabe,-1,0,0,0,0,0,1,1,-6.190334,-77.84652,formulario_campo,0,0,0,1
RC0003484,L003484,F0087,2026-05-03,TEC12,No_se_sabe,-1,0,1,1,0,1,0,0,-6.209119,-77.798208,formulario_campo,2,0,0,1
RC0003485,L003485,F0072,2025-05-11,TEC01,No,-1,0,0,1,0,1,1,1,-6.082166,-77.828791,formulario_campo,1,0,0,0
RC0003486,L003486,F0020,2025-08-13,TEC01,No,-1,1,0,0,1,1,1,1,-6.203327,-77.891871,cola_kafka,2,0,0,0
RC0003487,L003487,F0016,2025-05-31,TEC10,Si,22,0,1,0,0,1,1,0,-6.243297,-77.874195,formulario_campo,1,0,1,0
RC0003488,L003488,F0118,2025-07-14,TEC01,No,-1,0,1,1,1,1,0,0,-6.278104,-77.833988,dashboard_acopio,3,0,0,0
RC0003489,L003489,F0093,2025-05-06,TEC06,No,-1,1,0,1,0,1,0,0,-6.245121,-77.906306,formulario_campo,2,1,0,0
RC0003490,L003490,F0030,2026-06-24,TEC08,Si,15,0,1,1,0,1,1,0,-6.208645,-77.903684,formulario_campo,2,0,1,0
RC0003491,L003491,F0016,2025-08-20,TEC03,Si,14,1,1,0,1,1,0,0,-6.242877,-77.875479,cola_kafka,3,1,1,0
RC0003492,L003492,F0110,2025-08-07,TEC02,No_se_sabe,-1,0,1,1,0,1,1,0,-6.272544,-77.878941,formulario_campo,2,0,0,1
RC0003493,L003493,F0098,2026-07-15,TEC04,Si,32,1,1,1,0,1,1,0,-6.211047,-77.898807,formulario_campo,3,0,1,0
RC0003494,L003494,F0045,2025-05-02,TEC03,No_se_sabe,-1,0,0,0,0,0,0,0,-6.250152,-77.830697,dashboard_acopio,0,0,0,1
RC0003495,L003495,F0081,2026-06-18,TEC10,Si,5,0,0,1,0,1,1,1,-6.149587,-77.94027,dashboard_acopio,1,0,1,0
RC0003496,L003496,F0111,2026-05-20,TEC04,No_se_sabe,-1,0,0,0,0,0,0,1,-6.235649,-77.857826,cola_kafka,0,0,0,1
RC0003497,L003497,F0098,2025-08-14,TEC09,No,-1,0,0,0,1,1,1,1,-6.212601,-77.897174,formulario_campo,1,0,0,0
RC0003498,L003498,F0116,2025-05-18,TEC07,No_se_sabe,-1,0,0,0,0,0,0,1,-6.225784,-77.84813,formulario_campo,0,0,0,1
RC0003499,L003499,F0034,2025-01-12,TEC07,Si,14,0,0,0,1,1,1,1,-6.21105,-77.885232,dashboard_acopio,1,0,1,0
RC0003500,L003500,F0082,2026-08-06,TEC02,Si,19,0,0,0,1,1,1,1,-6.194517,-77.869587,cola_kafka,1,0,1,0
RC0003501,L003501,F0007,2026-07-10,TEC12,No_se_sabe,-1,0,0,0,0,0,1,1,-6.196775,-77.90327,cola_kafka,0,0,0,1
RC0003502,L003502,F0014,2025-09-04,TEC10,No_se_sabe,-1,0,0,1,0,1,0,0,-6.250797,-77.799589,cola_kafka,1,0,0,1
RC0003503,L003503,F0113,2026-06-16,TEC03,Si,17,0,1,1,0,1,1,1,-6.209606,-77.888863,formulario_campo,2,0,1,0
RC0003504,L003504,F0055,2025-07-05,TEC01,Si,44,0,0,1,0,1,0,0,-6.243407,-77.880377,formulario_campo,1,0,1,0
RC0003505,L003505,F0059,2025-07-06,TEC03,No,-1,0,0,0,1,1,1,1,-6.249466,-77.97424,dashboard_acopio,1,0,0,0
RC0003506,L003506,F0081,2025-06-17,TEC09,Si,44,0,0,0,0,0,0,1,-6.150046,-77.941357,dashboard_acopio,0,0,1,0
RC0003507,L003507,F0033,2025-06-28,TEC08,Si,7,1,0,1,0,1,1,0,-6.206882,-77.894343,dashboard_acopio,2,0,1,0
RC0003508,L003508,F0067,2026-06-27,TEC01,Si,42,0,0,0,1,1,1,1,-6.265761,-77.767671,dashboard_acopio,1,0,1,0
RC0003509,L003509,F0045,2026-05-10,TEC12,No_se_sabe,-1,1,0,0,0,1,0,0,-6.250065,-77.828752,dashboard_acopio,1,1,0,1
RC0003510,L003510,F0037,2025-05-23,TEC05,Si,22,1,0,0,0,1,1,0,-6.202458,-77.860559,formulario_campo,1,0,1,0
RC0003511,L003511,F0004,2026-03-05,TEC06,No,-1,0,1,0,0,1,0,0,-6.261021,-77.964183,formulario_campo,1,0,0,0
RC0003512,L003512,F0106,2025-09-07,TEC07,No_se_sabe,-1,1,0,0,0,1,1,1,-6.253599,-77.839196,dashboard_acopio,1,0,0,1
RC0003513,L003513,F0080,2026-07-02,TEC12,Si,8,0,0,0,1,1,1,1,-6.267496,-77.911844,formulario_campo,1,0,1,0
RC0003514,L003514,F0067,2026-05-14,TEC08,Si,24,0,0,0,0,0,1,1,-6.266543,-77.767122,cola_kafka,0,0,1,0
RC0003515,L003515,F0076,2026-01-15,TEC07,Si,25,0,1,1,1,1,1,0,-6.315429,-77.908733,formulario_campo,3,0,1,0
RC0003516,L003516,F0061,2026-08-07,TEC11,No,-1,0,0,0,1,1,1,1,-6.242515,-77.86243,formulario_campo,1,0,0,0
RC0003517,L003517,F0010,2026-07-05,TEC01,No,-1,0,0,1,0,1,0,0,-6.25976,-77.876346,cola_kafka,1,0,0,0
RC0003518,L003518,F0076,2025-08-30,TEC03,No_se_sabe,-1,0,1,0,1,1,1,0,-6.314237,-77.909226,cola_kafka,2,0,0,1
RC0003519,L003519,F0080,2025-02-19,TEC06,Si,42,1,0,0,0,1,1,1,-6.268782,-77.911581,formulario_campo,1,0,1,0
RC0003520,L003520,F0018,2026-08-08,TEC07,No,-1,0,0,0,0,0,1,1,-6.224082,-77.90243,cola_kafka,0,0,0,0
RC0003521,L003521,F0056,2025-06-03,TEC03,Si,42,0,0,1,0,1,0,0,-6.208612,-77.902473,formulario_campo,1,0,1,0
RC0003522,L003522,F0109,2026-05-28,TEC07,Si,36,0,0,1,0,1,0,0,-6.250708,-77.891979,formulario_campo,1,0,1,0
RC0003523,L003523,F0037,2025-06-18,TEC03,Si,11,0,0,0,0,0,0,0,-6.201754,-77.860426,cola_kafka,0,0,1,0
RC0003524,L003524,F0008,2025-05-08,TEC11,No_se_sabe,-1,0,0,0,0,0,1,1,-6.279998,-77.903951,formulario_campo,0,0,0,1
RC0003525,L003525,F0004,2026-07-29,TEC09,No_se_sabe,-1,0,0,1,1,1,0,1,-6.262134,-77.964173,formulario_campo,2,0,0,1
RC0003526,L003526,F0012,2025-05-10,TEC03,Si,43,0,1,1,0,1,1,1,-6.229502,-77.898153,dashboard_acopio,2,0,1,0
RC0003527,L003527,F0042,2026-08-19,TEC07,No,-1,1,0,1,0,1,0,0,-6.208784,-77.965243,dashboard_acopio,2,1,0,0
RC0003528,L003528,F0047,2025-04-01,TEC09,Si,25,0,0,1,1,1,1,1,-6.190554,-77.796764,dashboard_acopio,2,0,1,0
RC0003529,L003529,F0054,2025-08-05,TEC09,No,-1,0,0,0,0,0,0,0,-6.194847,-77.865464,dashboard_acopio,0,0,0,0
RC0003530,L003530,F0103,2026-04-15,TEC06,No_se_sabe,-1,1,0,0,0,1,1,1,-6.17934,-77.917253,formulario_campo,1,0,0,1
RC0003531,L003531,F0072,2026-06-07,TEC10,No,-1,1,1,0,0,1,0,0,-6.082451,-77.827816,formulario_campo,2,1,0,0
RC0003532,L003532,F0050,2026-07-18,TEC01,Si,10,0,1,0,0,1,0,1,-6.299391,-77.915836,formulario_campo,1,0,1,0
RC0003533,L003533,F0102,2025-05-03,TEC09,Si,25,0,0,0,1,1,1,1,-6.275926,-77.944524,formulario_campo,1,0,1,0
RC0003534,L003534,F0090,2026-07-11,TEC11,Si,35,0,0,0,1,1,1,1,-6.19887,-77.817942,formulario_campo,1,0,1,0
RC0003535,L003535,F0066,2026-02-20,TEC06,Si,31,0,1,1,0,1,0,0,-6.26216,-77.809498,formulario_campo,2,0,1,0
RC0003536,L003536,F0059,2025-08-06,TEC04,Si,37,0,0,1,1,1,1,0,-6.248831,-77.973411,formulario_campo,2,0,1,0
RC0003537,L003537,F0099,2026-08-12,TEC07,No,-1,0,0,0,1,1,1,1,-6.175487,-77.806617,formulario_campo,1,0,0,0
RC0003538,L003538,F0108,2026-08-03,TEC03,Si,19,0,0,0,0,0,1,1,-6.216531,-77.81965,dashboard_acopio,0,0,1,0
RC0003539,L003539,F0017,2026-01-17,TEC03,Si,15,0,0,0,1,1,1,0,-6.272144,-77.855501,dashboard_acopio,1,0,1,0
RC0003540,L003540,F0038,2026-04-19,TEC01,No,-1,1,0,1,1,1,0,0,-6.242103,-77.856538,dashboard_acopio,3,1,0,0
RC0003541,L003541,F0094,2025-05-03,TEC11,Si,37,0,1,0,1,1,1,1,-6.26839,-77.940965,cola_kafka,2,0,1,0
RC0003542,L003542,F0010,2025-05-26,TEC02,No_se_sabe,-1,0,0,0,0,0,1,1,-6.259592,-77.874882,formulario_campo,0,0,0,1
RC0003543,L003543,F0009,2026-06-15,TEC12,Si,38,0,0,0,0,0,0,1,-6.273919,-77.826041,formulario_campo,0,0,1,0
RC0003544,L003544,F0017,2025-09-29,TEC07,Si,7,0,0,1,0,1,1,1,-6.271535,-77.856012,formulario_campo,1,0,1,0
RC0003545,L003545,F0014,2026-06-11,TEC07,No_se_sabe,-1,0,0,0,0,0,1,1,-6.252762,-77.799209,formulario_campo,0,0,0,1
RC0003546,L003546,F0002,2026-07-28,TEC08,No,-1,0,1,0,0,1,0,0,-6.219151,-77.932385,formulario_campo,1,0,0,0
RC0003547,L003547,F0003,2026-04-24,TEC06,Si,30,1,1,0,0,1,1,0,-6.215797,-77.820811,formulario_campo,2,0,1,0
RC0003548,L003548,F0116,2026-03-01,TEC06,No,-1,1,0,1,1,1,0,0,-6.226007,-77.84703,dashboard_acopio,3,1,0,0
RC0003549,L003549,F0042,2026-05-31,TEC12,Si,35,0,0,1,1,1,1,0,-6.207223,-77.9642,dashboard_acopio,2,0,1,0
RC0003550,L003550,F0119,2026-06-18,TEC05,No,-1,1,0,1,0,1,0,1,-6.220111,-77.901731,dashboard_acopio,2,1,0,0
RC0003551,L003551,F0002,2025-03-13,TEC09,Si,23,1,0,0,1,1,0,1,-6.217897,-77.931191,dashboard_acopio,2,1,1,0
RC0003552,L003552,F0113,2026-05-26,TEC01,No,-1,0,0,0,0,0,1,1,-6.209068,-77.88926,cola_kafka,0,0,0,0
RC0003553,L003553,F0101,2025-06-18,TEC03,No_se_sabe,-1,0,0,0,1,1,1,1,-6.335228,-77.85969,formulario_campo,1,0,0,1
RC0003554,L003554,F0019,2025-05-13,TEC06,Si,42,1,0,0,0,1,1,1,-6.227155,-77.860912,formulario_campo,1,0,1,0
RC0003555,L003555,F0069,2025-10-03,TEC05,No,-1,0,0,0,1,1,1,1,-6.317222,-77.834304,formulario_campo,1,0,0,0
RC0003556,L003556,F0119,2026-03-23,TEC03,No,-1,0,0,1,0,1,0,1,-6.22198,-77.901057,formulario_campo,1,0,0,0
RC0003557,L003557,F0008,2026-02-09,TEC04,No,-1,1,0,1,0,1,1,0,-6.279734,-77.904263,formulario_campo,2,0,0,0
RC0003558,L003558,F0004,2026-06-21,TEC03,No_se_sabe,-1,0,0,0,0,0,1,0,-6.261266,-77.963418,cola_kafka,0,0,0,1
RC0003559,L003559,F0066,2026-05-08,TEC04,Si,12,1,1,0,1,1,0,0,-6.261865,-77.809708,formulario_campo,3,1,1,0
RC0003560,L003560,F0028,2026-04-25,TEC04,Si,4,0,0,0,0,0,0,0,-6.233362,-77.852713,formulario_campo,0,0,1,0
RC0003561,L003561,F0053,2026-04-08,TEC09,Si,4,0,1,0,0,1,0,0,-6.259092,-77.902919,formulario_campo,1,0,1,0
RC0003562,L003562,F0017,2026-08-25,TEC04,Si,7,0,0,0,0,0,1,0,-6.270941,-77.855784,formulario_campo,0,0,1,0
RC0003563,L003563,F0017,2026-07-12,TEC11,Si,39,1,1,1,1,1,1,0,-6.271823,-77.857236,cola_kafka,4,0,1,0
RC0003564,L003564,F0034,2026-01-05,TEC03,Si,35,0,0,0,1,1,1,1,-6.211017,-77.883768,cola_kafka,1,0,1,0
RC0003565,L003565,F0002,2025-09-13,TEC07,No,-1,0,0,0,0,0,1,1,-6.219918,-77.93185,formulario_campo,0,0,0,0
RC0003566,L003566,F0090,2026-06-14,TEC08,No_se_sabe,-1,0,0,0,1,1,1,1,-6.199598,-77.817438,formulario_campo,1,0,0,1
RC0003567,L003567,F0047,2025-10-23,TEC03,Si,36,1,1,0,0,1,0,1,-6.189184,-77.79746,dashboard_acopio,2,1,1,0
RC0003568,L003568,F0118,2025-05-24,TEC09,Si,10,0,0,0,0,0,0,0,-6.277423,-77.833403,formulario_campo,0,0,1,0
RC0003569,L003569,F0013,2026-03-23,TEC07,No,-1,1,0,0,1,1,1,1,-6.148591,-77.808889,formulario_campo,2,0,0,0
RC0003570,L003570,F0071,2026-05-25,TEC08,No,-1,0,0,1,0,1,1,0,-6.237002,-77.869766,formulario_campo,1,0,0,0
RC0003571,L003571,F0088,2025-01-19,TEC07,No_se_sabe,-1,1,1,1,0,1,0,0,-6.277073,-77.844197,dashboard_acopio,3,1,0,1
RC0003572,L003572,F0091,2026-06-03,TEC01,No,-1,1,0,1,0,1,0,0,-6.22026,-77.876623,formulario_campo,2,1,0,0
RC0003573,L003573,F0010,2026-02-12,TEC04,No_se_sabe,-1,0,0,1,1,1,1,0,-6.259424,-77.876444,formulario_campo,2,0,0,1
RC0003574,L003574,F0040,2025-05-19,TEC12,Si,33,1,0,0,0,1,1,1,-6.173949,-77.909315,formulario_campo,1,0,1,0
RC0003575,L003575,F0083,2025-06-16,TEC01,No,-1,0,1,0,0,1,1,1,-6.167128,-77.892424,formulario_campo,1,0,0,0
RC0003576,L003576,F0088,2025-07-22,TEC06,No,-1,1,0,0,0,1,0,0,-6.277274,-77.844004,formulario_campo,1,1,0,0
RC0003577,L003577,F0095,2025-09-09,TEC10,No,-1,1,0,1,1,1,0,1,-6.278321,-77.862325,dashboard_acopio,3,1,0,0
RC0003578,L003578,F0006,2026-01-13,TEC09,No_se_sabe,-1,0,1,1,1,1,0,0,-6.232219,-77.791037,formulario_campo,3,0,0,1
RC0003579,L003579,F0043,2026-07-17,TEC12,No_se_sabe,-1,1,0,0,0,1,1,1,-6.171999,-77.944512,cola_kafka,1,0,0,1
RC0003580,L003580,F0101,2025-06-04,TEC03,No_se_sabe,-1,0,0,0,0,0,0,1,-6.334976,-77.860337,cola_kafka,0,0,0,1
RC0003581,L003581,F0008,2025-07-20,TEC07,No_se_sabe,-1,0,1,1,1,1,0,0,-6.279276,-77.90386,formulario_campo,3,0,0,1
RC0003582,L003582,F0120,2025-09-08,TEC08,No,-1,0,0,0,0,0,1,1,-6.221445,-77.875173,cola_kafka,0,0,0,0
RC0003583,L003583,F0007,2025-07-31,TEC10,No_se_sabe,-1,0,0,0,0,0,1,1,-6.197149,-77.904954,dashboard_acopio,0,0,0,1
RC0003584,L003584,F0081,2026-05-06,TEC06,No,-1,0,1,0,0,1,1,0,-6.149015,-77.940261,formulario_campo,1,0,0,0
RC0003585,L003585,F0043,2026-06-03,TEC09,No_se_sabe,-1,1,1,1,0,1,0,0,-6.171016,-77.944655,dashboard_acopio,3,1,0,1
