muestra_id,lote_id,finca_id,agroquimico,kit,tipo_lectura,ppm_detectado,lod_ppm,umbral_ppm,is_detectado,excede_umbral,fecha_muestreo,laboratorio,operador,ppm_simulado_interno
M0015721,L003121,F0083,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-23,LAB Movil Campana,TEC11,0.0
M0015722,L003122,F0005,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00346,0.01,0.1,False,False,2025-06-23,LAB Acopio Sur,TEC06,0.00346
M0015723,L003123,F0051,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00439,0.01,0.1,False,False,2025-05-13,LAB Acopio Sur,TEC03,0.00439
M0015724,L003124,F0094,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-09-03,LAB Movil Campana,TEC02,0.0
M0015725,L003125,F0025,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-05-25,LAB Acopio Norte,TEC08,0.0
M0015726,L003126,F0055,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00028,0.01,0.1,False,False,2026-07-07,LAB Acopio Sur,TEC02,0.00028
M0015727,L003127,F0106,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-06-05,LAB Acopio Sur,TEC11,0.0
M0015728,L003128,F0111,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02804,0.01,0.1,True,False,2026-08-30,LAB Movil Campana,TEC06,0.02804
M0015729,L003129,F0113,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00127,0.01,0.1,False,False,2025-06-24,LAB Movil Campana,TEC02,0.00127
M0015730,L003130,F0112,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-10,LAB Acopio Norte,TEC12,0.0
M0015731,L003131,F0029,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00258,0.01,0.1,False,False,2026-04-20,LAB Acopio Sur,TEC05,0.00258
M0015732,L003132,F0012,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02663,0.01,0.1,True,False,2026-06-27,LAB Movil Campana,TEC06,0.02663
M0015733,L003133,F0109,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.001,0.01,0.1,False,False,2025-07-17,LAB Acopio Sur,TEC11,0.001
M0015734,L003134,F0098,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-16,LAB Movil Campana,TEC02,0.0
M0015735,L003135,F0047,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-04-12,LAB Acopio Norte,TEC06,0.0
M0015736,L003136,F0106,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-06-13,LAB Acopio Sur,TEC05,0.0
M0015737,L003137,F0080,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-09-20,LAB Acopio Norte,TEC04,0.0
M0015738,L003138,F0033,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.099,0.01,0.1,True,False,2025-09-26,LAB Movil Campana,TEC11,0.099
M0015739,L003139,F0074,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00021,0.01,0.1,False,False,2025-09-30,LAB Acopio Norte,TEC09,0.00021
M0015740,L003140,F0064,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-06-28,LAB Acopio Norte,TEC12,0.0
M0015741,L003141,F0001,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00348,0.01,0.1,False,False,2026-05-02,LAB Movil Campana,TEC02,0.00348
M0015742,L003142,F0093,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-01-19,LAB Acopio Norte,TEC03,0.0
M0015743,L003143,F0045,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-20,LAB Movil Campana,TEC07,0.0
M0015744,L003144,F0074,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00258,0.01,0.1,False,False,2025-05-18,LAB Movil Campana,TEC10,0.00258
M0015745,L003145,F0040,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-07-03,LAB Acopio Sur,TEC06,0.0
M0015746,L003146,F0019,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00076,0.01,0.1,False,False,2026-07-03,LAB Acopio Sur,TEC12,0.00076
M0015747,L003147,F0109,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00379,0.01,0.1,False,False,2026-02-11,LAB Acopio Norte,TEC07,0.00379
M0015748,L003148,F0013,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02688,0.01,0.1,True,False,2026-05-28,LAB Acopio Norte,TEC01,0.02688
M0015749,L003149,F0007,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-06-25,LAB Acopio Sur,TEC11,0.0
M0015750,L003150,F0081,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-09-21,LAB Movil Campana,TEC10,0.0
M0015751,L003151,F0044,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00075,0.01,0.1,False,False,2025-05-23,LAB Acopio Norte,TEC11,0.00075
M0015752,L003152,F0049,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-04-03,LAB Acopio Sur,TEC04,0.0
M0015753,L003153,F0108,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.04094,0.01,0.1,True,False,2026-05-23,LAB Acopio Norte,TEC12,0.04094
M0015754,L003154,F0060,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01936,0.01,0.1,True,False,2026-06-21,LAB Movil Campana,TEC10,0.01936
M0015755,L003155,F0075,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00789,0.01,0.1,False,False,2026-04-13,LAB Movil Campana,TEC05,0.00789
M0015756,L003156,F0019,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-11,LAB Acopio Norte,TEC10,0.0
M0015757,L003157,F0031,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-04-08,LAB Acopio Norte,TEC09,0.0
M0015758,L003158,F0098,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-07-18,LAB Acopio Sur,TEC05,0.0
M0015759,L003159,F0107,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-06-17,LAB Acopio Norte,TEC08,0.0
M0015760,L003160,F0043,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02407,0.01,0.1,True,False,2025-06-23,LAB Movil Campana,TEC04,0.02407
M0015761,L003161,F0095,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00131,0.01,0.1,False,False,2026-07-06,LAB Movil Campana,TEC11,0.00131
M0015762,L003162,F0091,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00194,0.01,0.1,False,False,2025-12-23,LAB Movil Campana,TEC01,0.00194
M0015763,L003163,F0033,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.05557,0.01,0.1,True,False,2026-04-04,LAB Acopio Norte,TEC11,0.05557
M0015764,L003164,F0071,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-06-10,LAB Movil Campana,TEC09,0.0
M0015765,L003165,F0062,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00532,0.01,0.1,False,False,2025-06-17,LAB Acopio Sur,TEC11,0.00532
M0015766,L003166,F0070,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.03164,0.01,0.1,True,False,2025-04-01,LAB Acopio Norte,TEC07,0.03164
M0015767,L003167,F0027,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-18,LAB Acopio Sur,TEC06,0.0
M0015768,L003168,F0076,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0052,0.01,0.1,False,False,2026-08-22,LAB Acopio Norte,TEC05,0.0052
M0015769,L003169,F0102,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00047,0.01,0.1,False,False,2025-09-01,LAB Acopio Sur,TEC09,0.00047
M0015770,L003170,F0095,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-04-01,LAB Movil Campana,TEC12,0.0
M0015771,L003171,F0093,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0153,0.01,0.1,True,False,2026-02-09,LAB Movil Campana,TEC03,0.0153
M0015772,L003172,F0042,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-05,LAB Acopio Norte,TEC05,0.0
M0015773,L003173,F0099,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00042,0.01,0.1,False,False,2025-12-24,LAB Acopio Sur,TEC05,0.00042
M0015774,L003174,F0031,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-06-07,LAB Acopio Norte,TEC02,0.0
M0015775,L003175,F0061,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.03366,0.01,0.1,True,False,2025-09-08,LAB Movil Campana,TEC07,0.03366
M0015776,L003176,F0116,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.05287,0.01,0.1,True,False,2026-04-12,LAB Acopio Sur,TEC12,0.05287
M0015777,L003177,F0086,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-31,LAB Acopio Sur,TEC11,0.0
M0015778,L003178,F0053,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-05-28,LAB Acopio Norte,TEC06,0.0
M0015779,L003179,F0050,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-21,LAB Acopio Sur,TEC05,0.0
M0015780,L003180,F0039,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-08-18,LAB Acopio Norte,TEC04,0.0
M0015781,L003181,F0106,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01792,0.01,0.1,True,False,2026-05-13,LAB Acopio Sur,TEC08,0.01792
M0015782,L003182,F0026,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00427,0.01,0.1,False,False,2026-03-15,LAB Acopio Norte,TEC11,0.00427
M0015783,L003183,F0044,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-12,LAB Acopio Sur,TEC07,0.0
M0015784,L003184,F0073,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.04401,0.01,0.1,True,False,2026-08-24,LAB Movil Campana,TEC05,0.04401
M0015785,L003185,F0037,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00576,0.01,0.1,False,False,2025-07-06,LAB Acopio Norte,TEC04,0.00576
M0015786,L003186,F0098,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00762,0.01,0.1,False,False,2025-02-16,LAB Movil Campana,TEC01,0.00762
M0015787,L003187,F0095,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00368,0.01,0.1,False,False,2025-08-06,LAB Movil Campana,TEC09,0.00368
M0015788,L003188,F0104,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01607,0.01,0.1,True,False,2026-04-06,LAB Acopio Sur,TEC03,0.01607
M0015789,L003189,F0038,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-07-19,LAB Acopio Sur,TEC08,0.0
M0015790,L003190,F0025,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01229,0.01,0.1,True,False,2025-07-18,LAB Acopio Norte,TEC11,0.01229
M0015791,L003191,F0104,Carbendazim,ELISA_CBZ_96,Cuantitativo,7e-05,0.01,0.1,False,False,2025-09-19,LAB Movil Campana,TEC05,7e-05
M0015792,L003192,F0076,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.03617,0.01,0.1,True,False,2026-05-23,LAB Acopio Sur,TEC03,0.03617
M0015793,L003193,F0099,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-03,LAB Acopio Sur,TEC05,0.0
M0015794,L003194,F0111,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00642,0.01,0.1,False,False,2026-06-12,LAB Acopio Sur,TEC01,0.00642
M0015795,L003195,F0039,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00118,0.01,0.1,False,False,2026-06-04,LAB Movil Campana,TEC08,0.00118
M0015796,L003196,F0072,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00584,0.01,0.1,False,False,2026-07-16,LAB Acopio Sur,TEC08,0.00584
M0015797,L003197,F0119,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02587,0.01,0.1,True,False,2025-06-20,LAB Acopio Norte,TEC10,0.02587
M0015798,L003198,F0038,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01676,0.01,0.1,True,False,2025-05-31,LAB Acopio Sur,TEC05,0.01676
M0015799,L003199,F0104,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01699,0.01,0.1,True,False,2026-04-27,LAB Acopio Sur,TEC11,0.01699
M0015800,L003200,F0086,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00128,0.01,0.1,False,False,2025-08-16,LAB Movil Campana,TEC11,0.00128
M0015801,L003201,F0038,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.10404,0.01,0.1,True,True,2025-07-14,LAB Acopio Norte,TEC04,0.10404
M0015802,L003202,F0043,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-04-19,LAB Movil Campana,TEC03,0.0
M0015803,L003203,F0096,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-06-19,LAB Acopio Norte,TEC01,0.0
M0015804,L003204,F0043,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00223,0.01,0.1,False,False,2025-03-07,LAB Acopio Norte,TEC07,0.00223
M0015805,L003205,F0096,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-06-26,LAB Acopio Sur,TEC05,0.0
M0015806,L003206,F0029,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00196,0.01,0.1,False,False,2026-08-17,LAB Movil Campana,TEC01,0.00196
M0015807,L003207,F0008,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00968,0.01,0.1,False,False,2026-03-26,LAB Acopio Norte,TEC10,0.00968
M0015808,L003208,F0066,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-01-25,LAB Movil Campana,TEC02,0.0
M0015809,L003209,F0021,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-05-26,LAB Acopio Sur,TEC03,0.0
M0015810,L003210,F0016,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00205,0.01,0.1,False,False,2026-08-01,LAB Movil Campana,TEC06,0.00205
M0015811,L003211,F0119,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.2116,0.01,0.1,True,True,2025-09-17,LAB Movil Campana,TEC11,0.2116
M0015812,L003212,F0049,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0095,0.01,0.1,False,False,2025-05-17,LAB Movil Campana,TEC11,0.0095
M0015813,L003213,F0098,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00091,0.01,0.1,False,False,2025-05-05,LAB Movil Campana,TEC11,0.00091
M0015814,L003214,F0008,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01194,0.01,0.1,True,False,2026-08-09,LAB Acopio Sur,TEC01,0.01194
M0015815,L003215,F0068,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-06-12,LAB Movil Campana,TEC08,0.0
M0015816,L003216,F0078,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-05-18,LAB Acopio Norte,TEC08,0.0
M0015817,L003217,F0040,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-06-21,LAB Acopio Norte,TEC04,0.0
M0015818,L003218,F0072,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00344,0.01,0.1,False,False,2025-07-19,LAB Acopio Norte,TEC05,0.00344
M0015819,L003219,F0099,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0068,0.01,0.1,False,False,2025-07-24,LAB Acopio Sur,TEC08,0.0068
M0015820,L003220,F0068,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-07-22,LAB Acopio Sur,TEC08,0.0
M0015821,L003221,F0118,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.09667,0.01,0.1,True,False,2025-08-14,LAB Acopio Sur,TEC11,0.09667
M0015822,L003222,F0003,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-05-25,LAB Acopio Sur,TEC07,0.0
M0015823,L003223,F0031,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-06-26,LAB Movil Campana,TEC06,0.0
M0015824,L003224,F0119,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.09542,0.01,0.1,True,False,2025-06-18,LAB Acopio Norte,TEC02,0.09542
M0015825,L003225,F0047,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00162,0.01,0.1,False,False,2025-01-25,LAB Acopio Sur,TEC06,0.00162
M0015826,L003226,F0063,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-09-21,LAB Acopio Sur,TEC09,0.0
M0015827,L003227,F0001,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-05-04,LAB Movil Campana,TEC04,0.0
M0015828,L003228,F0106,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01482,0.01,0.1,True,False,2025-07-12,LAB Movil Campana,TEC04,0.01482
M0015829,L003229,F0069,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-04-21,LAB Acopio Norte,TEC11,0.0
M0015830,L003230,F0016,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00544,0.01,0.1,False,False,2025-09-26,LAB Acopio Norte,TEC05,0.00544
M0015831,L003231,F0010,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02269,0.01,0.1,True,False,2026-05-30,LAB Acopio Sur,TEC03,0.02269
M0015832,L003232,F0044,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-05-17,LAB Acopio Sur,TEC02,0.0
M0015833,L003233,F0099,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02068,0.01,0.1,True,False,2026-08-21,LAB Acopio Sur,TEC09,0.02068
M0015834,L003234,F0064,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-27,LAB Acopio Sur,TEC07,0.0
M0015835,L003235,F0009,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-06-05,LAB Movil Campana,TEC10,0.0
M0015836,L003236,F0014,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00038,0.01,0.1,False,False,2026-08-28,LAB Acopio Sur,TEC02,0.00038
M0015837,L003237,F0068,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-07-25,LAB Movil Campana,TEC04,0.0
M0015838,L003238,F0025,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-11-04,LAB Acopio Sur,TEC07,0.0
M0015839,L003239,F0010,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00152,0.01,0.1,False,False,2025-04-24,LAB Acopio Norte,TEC05,0.00152
M0015840,L003240,F0116,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00321,0.01,0.1,False,False,2025-06-19,LAB Movil Campana,TEC04,0.00321
M0015841,L003241,F0025,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00239,0.01,0.1,False,False,2025-05-27,LAB Acopio Sur,TEC09,0.00239
M0015842,L003242,F0025,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00225,0.01,0.1,False,False,2026-08-20,LAB Movil Campana,TEC05,0.00225
M0015843,L003243,F0010,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0593,0.01,0.1,True,False,2025-05-24,LAB Acopio Norte,TEC06,0.0593
M0015844,L003244,F0024,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00334,0.01,0.1,False,False,2025-05-19,LAB Acopio Norte,TEC07,0.00334
M0015845,L003245,F0080,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.08935,0.01,0.1,True,False,2026-06-16,LAB Acopio Sur,TEC12,0.08935
M0015846,L003246,F0006,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.03219,0.01,0.1,True,False,2025-06-13,LAB Movil Campana,TEC04,0.03219
M0015847,L003247,F0012,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.03327,0.01,0.1,True,False,2025-07-08,LAB Acopio Norte,TEC04,0.03327
M0015848,L003248,F0101,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.01988,0.01,0.1,True,False,2025-06-04,LAB Movil Campana,TEC02,0.01988
M0015849,L003249,F0088,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-08-04,LAB Acopio Sur,TEC02,0.0
M0015850,L003250,F0105,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00348,0.01,0.1,False,False,2026-04-06,LAB Acopio Sur,TEC03,0.00348
M0015851,L003251,F0060,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0957,0.01,0.1,True,False,2025-08-20,LAB Acopio Sur,TEC06,0.0957
M0015852,L003252,F0019,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02308,0.01,0.1,True,False,2026-04-04,LAB Acopio Sur,TEC08,0.02308
M0015853,L003253,F0105,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.05161,0.01,0.1,True,False,2025-02-25,LAB Acopio Norte,TEC08,0.05161
M0015854,L003254,F0025,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0029,0.01,0.1,False,False,2025-05-01,LAB Acopio Norte,TEC11,0.0029
M0015855,L003255,F0045,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02225,0.01,0.1,True,False,2025-07-01,LAB Acopio Norte,TEC10,0.02225
M0015856,L003256,F0013,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.02645,0.01,0.1,True,False,2025-06-24,LAB Movil Campana,TEC12,0.02645
M0015857,L003257,F0095,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00564,0.01,0.1,False,False,2025-06-04,LAB Acopio Norte,TEC10,0.00564
M0015858,L003258,F0029,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00044,0.01,0.1,False,False,2025-07-01,LAB Acopio Norte,TEC07,0.00044
M0015859,L003259,F0084,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-08-13,LAB Acopio Sur,TEC10,0.0
M0015860,L003260,F0090,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00261,0.01,0.1,False,False,2026-08-14,LAB Acopio Sur,TEC11,0.00261
M0015861,L003261,F0067,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00556,0.01,0.1,False,False,2025-08-30,LAB Acopio Sur,TEC01,0.00556
M0015862,L003262,F0060,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.12083,0.01,0.1,True,True,2025-09-16,LAB Acopio Norte,TEC03,0.12083
M0015863,L003263,F0106,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0026,0.01,0.1,False,False,2026-02-10,LAB Movil Campana,TEC12,0.0026
M0015864,L003264,F0113,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00188,0.01,0.1,False,False,2026-06-23,LAB Acopio Norte,TEC12,0.00188
M0015865,L003265,F0029,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00074,0.01,0.1,False,False,2025-11-04,LAB Acopio Norte,TEC10,0.00074
M0015866,L003266,F0055,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.04059,0.01,0.1,True,False,2025-05-24,LAB Acopio Norte,TEC11,0.04059
M0015867,L003267,F0108,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-09-10,LAB Movil Campana,TEC08,0.0
M0015868,L003268,F0076,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-05-06,LAB Movil Campana,TEC05,0.0
M0015869,L003269,F0080,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00225,0.01,0.1,False,False,2025-08-28,LAB Acopio Norte,TEC11,0.00225
M0015870,L003270,F0040,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-06-07,LAB Acopio Norte,TEC05,0.0
M0015871,L003271,F0019,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00176,0.01,0.1,False,False,2025-06-09,LAB Movil Campana,TEC05,0.00176
M0015872,L003272,F0010,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00117,0.01,0.1,False,False,2025-09-03,LAB Acopio Norte,TEC01,0.00117
M0015873,L003273,F0099,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-05-31,LAB Movil Campana,TEC08,0.0
M0015874,L003274,F0081,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-04-04,LAB Acopio Norte,TEC04,0.0
M0015875,L003275,F0056,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00582,0.01,0.1,False,False,2026-08-01,LAB Movil Campana,TEC06,0.00582
M0015876,L003276,F0008,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0178,0.01,0.1,True,False,2025-07-26,LAB Acopio Norte,TEC04,0.0178
M0015877,L003277,F0090,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-08-13,LAB Movil Campana,TEC03,0.0
M0015878,L003278,F0072,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-10-27,LAB Movil Campana,TEC03,0.0
M0015879,L003279,F0086,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00442,0.01,0.1,False,False,2025-04-12,LAB Movil Campana,TEC03,0.00442
M0015880,L003280,F0068,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2026-04-26,LAB Movil Campana,TEC08,0.0
M0015881,L003281,F0029,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00669,0.01,0.1,False,False,2025-06-07,LAB Movil Campana,TEC06,0.00669
M0015882,L003282,F0004,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00142,0.01,0.1,False,False,2026-06-06,LAB Acopio Sur,TEC01,0.00142
M0015883,L003283,F0102,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.0,0.01,0.1,False,False,2025-09-30,LAB Movil Campana,TEC12,0.0
M0015884,L003284,F0094,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.00239,0.01,0.1,False,False,2025-08-01,LAB Movil Campana,TEC04,0.00239
M0015885,L003285,F0012,Carbendazim,ELISA_CBZ_96,Cuantitativo,0.08978,0.01,0.1,True,False,2025-08-22,LAB Movil Campana,TEC01,0.08978
