lote_id,finca_id,fecha_cosecha,peso_quintales,variedad,destino_previsto,dias_secado_patio
L003660,F0053,2025-07-28,180.3,Typica,Estados_Unidos,19
L003661,F0031,2025-06-27,232.7,Typica,Francia,19
L003662,F0095,2025-05-15,332.0,Caturra,Alemania,5
L003663,F0086,2025-05-13,59.3,Caturra,Belgica,19
L003664,F0055,2026-06-06,312.4,Caturra,Francia,18
L003665,F0013,2026-05-29,51.2,Caturra,Belgica,5
L003666,F0034,2025-04-28,71.7,Typica,Nacional,19
L003667,F0010,2025-04-30,164.0,Caturra,Alemania,13
L003668,F0017,2025-04-27,62.2,Bourbon,Belgica,13
L003669,F0089,2026-06-10,132.6,Caturra,Paises_Bajos,10
L003670,F0109,2025-09-20,253.4,Caturra,Estados_Unidos,9
L003671,F0054,2025-06-19,33.5,Bourbon,Alemania,14
L003672,F0044,2025-04-28,155.5,Caturra,Francia,18
L003673,F0096,2026-06-16,206.4,Caturra,Francia,4
L003674,F0046,2026-04-15,174.6,Bourbon,Estados_Unidos,14
L003675,F0059,2025-01-10,66.1,Bourbon,Belgica,7
L003676,F0045,2025-09-14,128.9,Caturra,Nacional,18
L003677,F0093,2026-04-21,203.1,Caturra,Francia,12
L003678,F0102,2025-09-17,125.3,Typica,Francia,20
L003679,F0066,2026-05-24,205.2,Catimor,Francia,5
L003680,F0009,2025-06-11,186.1,Typica,Alemania,12
L003681,F0004,2026-05-20,159.2,Catimor,Japon,17
L003682,F0045,2025-06-17,162.0,Catimor,Francia,16
L003683,F0031,2026-02-19,195.1,Caturra,Francia,17
L003684,F0084,2026-02-20,460.0,Caturra,Nacional,15
L003685,F0070,2025-06-18,198.5,Caturra,Nacional,11
L003686,F0019,2025-04-29,149.0,Bourbon,Paises_Bajos,10
L003687,F0038,2025-05-02,97.2,Geisha,Estados_Unidos,4
L003688,F0120,2026-07-05,162.1,Geisha,Estados_Unidos,10
L003689,F0075,2026-06-30,187.4,Bourbon,Belgica,16
L003690,F0110,2025-07-23,121.1,Bourbon,Belgica,12
L003691,F0026,2025-08-09,112.4,Bourbon,Francia,18
L003692,F0076,2026-07-10,81.9,Caturra,Belgica,18
L003693,F0063,2025-07-30,168.0,Catimor,Estados_Unidos,8
L003694,F0073,2025-04-09,133.8,Catimor,Belgica,20
L003695,F0061,2025-04-17,145.4,Catimor,Belgica,9
L003696,F0044,2026-04-28,56.1,Caturra,Belgica,10
L003697,F0091,2025-10-19,187.8,Bourbon,Belgica,20
L003698,F0053,2025-09-03,108.3,Catimor,Nacional,14
L003699,F0118,2026-05-28,141.2,Bourbon,Estados_Unidos,17
L003700,F0083,2025-04-25,107.3,Catimor,Nacional,13
L003701,F0080,2025-09-23,153.0,Typica,Paises_Bajos,15
L003702,F0014,2025-09-18,96.5,Catimor,Paises_Bajos,9
L003703,F0016,2025-08-26,37.4,Bourbon,Japon,16
L003704,F0072,2025-08-06,83.6,Geisha,Belgica,19
L003705,F0084,2025-05-23,122.7,Typica,Paises_Bajos,6
L003706,F0113,2025-04-18,188.0,Caturra,Francia,9
L003707,F0001,2026-07-30,155.2,Typica,Estados_Unidos,11
L003708,F0017,2025-09-07,67.8,Typica,Alemania,4
L003709,F0025,2025-09-06,158.7,Caturra,Japon,9
L003710,F0014,2025-10-07,85.8,Typica,Nacional,13
L003711,F0104,2026-03-30,40.0,Caturra,Estados_Unidos,15
L003712,F0070,2025-09-12,114.9,Catimor,Belgica,9
L003713,F0044,2026-06-13,85.5,Catimor,Francia,5
L003714,F0055,2026-05-25,211.4,Bourbon,Paises_Bajos,4
L003715,F0022,2026-06-16,121.8,Catimor,Francia,7
L003716,F0027,2026-05-03,80.2,Caturra,Alemania,5
L003717,F0049,2025-05-11,193.4,Bourbon,Nacional,9
L003718,F0022,2025-08-01,33.6,Bourbon,Nacional,11
L003719,F0023,2025-07-11,127.3,Caturra,Alemania,11
L003720,F0062,2025-11-10,106.7,Bourbon,Estados_Unidos,19
L003721,F0070,2026-05-28,140.7,Typica,Paises_Bajos,19
L003722,F0075,2025-09-02,167.4,Caturra,Francia,16
L003723,F0060,2025-04-03,127.1,Caturra,Francia,15
L003724,F0059,2025-01-29,133.4,Bourbon,Japon,12
L003725,F0029,2025-07-21,175.3,Catimor,Paises_Bajos,15
L003726,F0077,2026-08-08,80.3,Typica,Francia,9
L003727,F0070,2026-06-09,199.8,Catimor,Estados_Unidos,6
L003728,F0101,2025-11-06,69.5,Caturra,Estados_Unidos,20
L003729,F0009,2026-08-18,61.6,Caturra,Japon,11
L003730,F0109,2025-07-20,112.0,Geisha,Alemania,16
L003731,F0116,2025-03-23,272.2,Bourbon,Estados_Unidos,7
L003732,F0063,2026-06-15,74.1,Typica,Estados_Unidos,4
L003733,F0120,2025-02-15,176.9,Catimor,Nacional,13
L003734,F0039,2025-03-19,115.0,Caturra,Belgica,11
L003735,F0070,2026-03-15,144.8,Bourbon,Alemania,11
L003736,F0073,2025-05-09,95.6,Catimor,Francia,15
L003737,F0013,2025-06-07,60.6,Catimor,Alemania,18
L003738,F0112,2026-05-26,80.5,Catimor,Alemania,16
L003739,F0090,2025-05-16,101.9,Caturra,Japon,16
L003740,F0110,2026-01-30,208.2,Caturra,Alemania,5
L003741,F0054,2025-08-16,54.6,Bourbon,Belgica,20
L003742,F0101,2025-07-01,173.0,Typica,Belgica,14
L003743,F0008,2025-05-24,141.8,Typica,Francia,6
L003744,F0073,2025-04-24,141.9,Bourbon,Alemania,11
L003745,F0101,2026-05-17,60.7,Catimor,Paises_Bajos,5
L003746,F0099,2026-04-29,188.0,Caturra,Estados_Unidos,4
L003747,F0027,2025-09-01,323.9,Catimor,Nacional,18
L003748,F0043,2025-06-10,124.5,Caturra,Belgica,10
L003749,F0005,2026-04-19,231.1,Caturra,Francia,17
L003750,F0043,2025-02-17,196.1,Catimor,Francia,16
L003751,F0009,2026-03-06,146.9,Bourbon,Paises_Bajos,4
L003752,F0003,2026-04-08,89.6,Catimor,Francia,19
L003753,F0068,2026-03-16,95.9,Catimor,Japon,20
L003754,F0049,2025-06-25,112.5,Catimor,Estados_Unidos,15
L003755,F0086,2025-06-10,169.2,Typica,Francia,12
L003756,F0089,2026-06-29,108.8,Caturra,Nacional,9
L003757,F0034,2025-06-23,303.4,Typica,Francia,6
L003758,F0043,2025-09-16,128.2,Caturra,Nacional,18
L003759,F0060,2026-01-15,135.9,Bourbon,Belgica,13
L003760,F0111,2025-07-06,265.1,Caturra,Alemania,4
L003761,F0013,2025-08-06,193.7,Typica,Belgica,19
L003762,F0009,2026-04-01,91.0,Bourbon,Alemania,11
L003763,F0106,2026-03-01,138.0,Bourbon,Alemania,15
L003764,F0037,2025-09-25,131.7,Typica,Japon,20
L003765,F0073,2026-07-16,100.9,Catimor,Nacional,19
L003766,F0004,2025-06-27,94.8,Catimor,Alemania,13
L003767,F0084,2025-07-19,85.1,Catimor,Estados_Unidos,15
L003768,F0059,2026-08-25,139.6,Catimor,Belgica,19
L003769,F0056,2025-04-04,146.8,Catimor,Francia,15
L003770,F0027,2025-07-29,134.5,Bourbon,Francia,17
L003771,F0030,2025-02-15,113.0,Typica,Francia,18
L003772,F0088,2025-09-17,180.1,Caturra,Francia,4
L003773,F0093,2025-07-20,130.2,Catimor,Alemania,11
L003774,F0007,2026-07-08,280.7,Caturra,Paises_Bajos,12
L003775,F0007,2025-10-04,87.0,Caturra,Estados_Unidos,15
L003776,F0082,2025-09-26,274.9,Catimor,Alemania,10
L003777,F0029,2025-04-21,227.8,Caturra,Japon,5
L003778,F0007,2025-07-23,76.9,Geisha,Belgica,13
L003779,F0113,2026-07-14,197.6,Geisha,Belgica,8
L003780,F0010,2026-08-28,80.0,Caturra,Belgica,8
L003781,F0055,2025-05-19,212.2,Catimor,Belgica,11
L003782,F0020,2025-09-01,164.0,Bourbon,Belgica,15
L003783,F0063,2025-08-03,77.5,Catimor,Nacional,20
L003784,F0037,2025-01-23,78.3,Caturra,Alemania,14
L003785,F0026,2026-08-20,140.7,Caturra,Nacional,19
L003786,F0071,2025-06-15,149.0,Caturra,Francia,15
L003787,F0029,2025-09-19,184.1,Typica,Belgica,15
L003788,F0076,2025-11-12,86.8,Catimor,Estados_Unidos,14
L003789,F0107,2025-08-12,122.4,Bourbon,Japon,15
L003790,F0021,2026-06-16,186.3,Bourbon,Francia,17
L003791,F0046,2025-04-30,198.2,Bourbon,Paises_Bajos,14
L003792,F0087,2026-05-10,216.3,Caturra,Francia,17
L003793,F0095,2025-07-05,201.1,Bourbon,Francia,14
L003794,F0083,2026-08-12,117.2,Catimor,Paises_Bajos,20
L003795,F0082,2026-05-03,138.3,Caturra,Paises_Bajos,11
L003796,F0027,2025-08-26,112.0,Typica,Paises_Bajos,6
L003797,F0110,2026-08-01,98.7,Catimor,Francia,7
L003798,F0047,2026-05-03,164.7,Typica,Belgica,7
L003799,F0059,2025-05-27,224.4,Caturra,Alemania,4
L003800,F0044,2025-12-07,67.7,Typica,Francia,14
L003801,F0087,2026-05-05,210.6,Catimor,Belgica,13
L003802,F0076,2026-07-26,103.1,Bourbon,Alemania,19
L003803,F0010,2026-05-14,104.8,Caturra,Alemania,15
L003804,F0049,2026-05-01,130.0,Geisha,Francia,13
L003805,F0056,2025-05-16,67.2,Bourbon,Estados_Unidos,13
L003806,F0030,2025-01-16,304.9,Caturra,Francia,13
L003807,F0008,2025-06-02,65.6,Typica,Francia,9
L003808,F0001,2025-07-04,325.0,Caturra,Nacional,18
L003809,F0029,2026-07-15,104.3,Catimor,Japon,6
L003810,F0063,2025-06-12,39.7,Typica,Nacional,9
L003811,F0030,2025-07-30,96.9,Typica,Alemania,12
L003812,F0080,2025-06-16,152.6,Catimor,Japon,4
L003813,F0082,2025-03-12,157.6,Caturra,Estados_Unidos,20
L003814,F0072,2025-08-08,103.5,Typica,Alemania,16
L003815,F0105,2025-06-07,46.9,Bourbon,Nacional,16
L003816,F0096,2026-04-10,152.7,Geisha,Japon,20
L003817,F0029,2025-10-13,143.9,Catimor,Japon,8
L003818,F0040,2026-04-30,64.1,Catimor,Alemania,13
L003819,F0054,2025-11-05,271.6,Caturra,Alemania,19
L003820,F0025,2026-07-20,126.4,Bourbon,Paises_Bajos,9
L003821,F0062,2026-08-06,222.2,Bourbon,Paises_Bajos,12
L003822,F0039,2025-05-25,343.3,Catimor,Alemania,16
L003823,F0040,2025-04-28,97.9,Caturra,Paises_Bajos,18
L003824,F0074,2025-04-13,127.6,Caturra,Japon,17
L003825,F0085,2025-12-24,227.7,Typica,Francia,5
L003826,F0010,2025-09-10,201.2,Bourbon,Japon,12
L003827,F0005,2026-06-06,137.5,Typica,Alemania,12
L003828,F0090,2025-09-23,157.7,Catimor,Belgica,20
L003829,F0027,2025-08-24,92.5,Typica,Alemania,6
L003830,F0062,2026-04-30,163.3,Typica,Alemania,6
L003831,F0072,2025-08-26,98.0,Catimor,Estados_Unidos,13
L003832,F0028,2026-08-26,45.3,Caturra,Alemania,16
L003833,F0080,2025-06-11,96.2,Bourbon,Paises_Bajos,17
L003834,F0009,2026-06-23,73.6,Bourbon,Estados_Unidos,12
L003835,F0042,2025-08-26,128.3,Caturra,Nacional,11
L003836,F0016,2026-04-28,83.8,Catimor,Francia,4
L003837,F0075,2025-05-03,182.6,Typica,Japon,9
L003838,F0046,2025-07-09,167.5,Catimor,Paises_Bajos,12
L003839,F0024,2026-01-11,45.8,Caturra,Alemania,12
L003840,F0042,2026-02-11,45.6,Typica,Paises_Bajos,20
L003841,F0080,2025-04-23,74.7,Catimor,Belgica,8
L003842,F0016,2026-06-06,125.3,Typica,Estados_Unidos,7
L003843,F0070,2026-05-27,110.2,Catimor,Alemania,8
L003844,F0026,2025-03-03,71.3,Catimor,Belgica,20
L003845,F0066,2026-06-16,196.5,Caturra,Paises_Bajos,8
L003846,F0002,2026-07-05,105.5,Catimor,Alemania,14
L003847,F0025,2026-05-03,150.4,Catimor,Francia,10
L003848,F0070,2026-07-02,64.7,Typica,Paises_Bajos,4
L003849,F0116,2025-09-09,48.4,Bourbon,Francia,14
L003850,F0067,2026-07-14,113.0,Bourbon,Estados_Unidos,18
L003851,F0093,2026-04-15,178.5,Bourbon,Paises_Bajos,8
L003852,F0074,2025-05-04,150.7,Bourbon,Alemania,4
L003853,F0089,2025-06-15,188.4,Caturra,Estados_Unidos,14
L003854,F0098,2025-09-07,248.3,Bourbon,Francia,11
L003855,F0003,2025-02-02,289.4,Catimor,Francia,5
L003856,F0023,2026-05-20,88.0,Typica,Japon,11
L003857,F0096,2025-05-06,221.3,Caturra,Francia,7
L003858,F0074,2025-04-26,153.0,Catimor,Alemania,7
L003859,F0025,2026-02-07,200.9,Caturra,Paises_Bajos,9
L003860,F0078,2025-09-15,220.6,Caturra,Francia,17
L003861,F0068,2025-12-29,122.9,Caturra,Estados_Unidos,12
L003862,F0031,2026-04-06,250.6,Bourbon,Estados_Unidos,7
L003863,F0066,2026-06-25,69.4,Catimor,Alemania,10
L003864,F0062,2025-12-10,67.0,Catimor,Estados_Unidos,5
L003865,F0078,2026-05-31,169.5,Caturra,Alemania,9
L003866,F0053,2025-06-03,84.6,Catimor,Nacional,7
L003867,F0006,2025-06-07,80.5,Catimor,Nacional,8
L003868,F0083,2026-06-24,122.7,Bourbon,Japon,18
L003869,F0026,2026-08-18,288.1,Bourbon,Alemania,6
L003870,F0112,2026-01-10,69.6,Catimor,Francia,13
L003871,F0110,2025-02-01,149.0,Caturra,Francia,15
L003872,F0098,2025-03-01,65.9,Typica,Belgica,14
L003873,F0043,2025-05-10,239.7,Caturra,Belgica,16
L003874,F0084,2025-07-02,163.2,Caturra,Belgica,18
L003875,F0112,2026-01-19,177.8,Typica,Japon,8
L003876,F0003,2026-01-18,147.7,Geisha,Francia,19
L003877,F0009,2026-03-22,99.0,Catimor,Alemania,11
L003878,F0003,2025-06-25,297.1,Caturra,Nacional,16
L003879,F0082,2025-11-05,65.5,Typica,Nacional,15
L003880,F0059,2026-05-06,170.6,Bourbon,Alemania,14
L003881,F0019,2026-04-01,197.9,Caturra,Japon,11
L003882,F0009,2026-08-29,137.5,Bourbon,Alemania,4
L003883,F0076,2025-04-03,222.4,Caturra,Estados_Unidos,17
L003884,F0073,2026-05-24,125.9,Caturra,Estados_Unidos,14
L003885,F0107,2026-03-21,132.0,Catimor,Estados_Unidos,13
L003886,F0106,2026-06-08,210.3,Typica,Japon,16
L003887,F0066,2025-03-17,142.0,Catimor,Japon,20
L003888,F0014,2025-09-21,186.7,Caturra,Nacional,4
L003889,F0109,2026-04-08,125.6,Caturra,Alemania,17
L003890,F0047,2025-09-06,209.5,Bourbon,Belgica,12
L003891,F0102,2026-01-18,212.9,Caturra,Francia,12
L003892,F0013,2025-09-20,171.6,Bourbon,Belgica,15
L003893,F0060,2026-06-20,194.5,Caturra,Belgica,17
L003894,F0005,2025-06-17,93.6,Caturra,Belgica,10
L003895,F0064,2025-04-14,167.5,Bourbon,Belgica,11
L003896,F0096,2025-09-02,74.1,Bourbon,Paises_Bajos,9
L003897,F0021,2026-06-13,108.3,Geisha,Francia,20
L003898,F0020,2025-08-04,152.3,Catimor,Belgica,4
L003899,F0102,2026-04-16,164.3,Catimor,Estados_Unidos,14
L003900,F0030,2026-03-14,360.1,Bourbon,Paises_Bajos,5
L003901,F0009,2026-04-08,134.2,Bourbon,Nacional,18
L003902,F0106,2025-08-28,98.3,Catimor,Estados_Unidos,18
L003903,F0093,2025-07-22,68.0,Geisha,Nacional,10
L003904,F0120,2026-07-27,80.4,Caturra,Paises_Bajos,10
L003905,F0042,2025-04-02,170.1,Bourbon,Japon,12
L003906,F0024,2025-05-17,278.4,Typica,Paises_Bajos,4
L003907,F0040,2025-05-25,65.2,Caturra,Paises_Bajos,15
L003908,F0067,2026-05-11,145.3,Geisha,Alemania,10
L003909,F0087,2025-09-08,125.6,Bourbon,Paises_Bajos,18
L003910,F0044,2026-08-16,152.1,Catimor,Estados_Unidos,6
L003911,F0004,2026-06-21,27.5,Geisha,Estados_Unidos,20
L003912,F0108,2026-05-27,133.9,Caturra,Francia,19
L003913,F0093,2026-07-13,96.4,Catimor,Estados_Unidos,7
L003914,F0017,2026-05-07,197.0,Caturra,Belgica,10
L003915,F0053,2025-07-16,238.4,Caturra,Alemania,17
L003916,F0034,2026-05-29,140.9,Caturra,Paises_Bajos,15
L003917,F0010,2026-08-29,60.1,Caturra,Paises_Bajos,7
L003918,F0083,2025-07-18,124.6,Bourbon,Francia,4
L003919,F0088,2026-07-07,218.3,Caturra,Belgica,4
L003920,F0056,2025-06-13,127.9,Bourbon,Alemania,19
L003921,F0064,2025-10-10,251.2,Catimor,Belgica,20
L003922,F0049,2025-07-09,58.9,Caturra,Francia,5
L003923,F0080,2025-05-09,267.2,Typica,Estados_Unidos,19
L003924,F0102,2026-05-21,97.3,Bourbon,Japon,17
L003925,F0014,2025-08-08,77.1,Bourbon,Paises_Bajos,13
L003926,F0073,2025-08-31,78.8,Caturra,Alemania,9
L003927,F0007,2025-09-21,217.4,Bourbon,Alemania,4
L003928,F0070,2025-09-06,54.0,Geisha,Francia,14
L003929,F0020,2026-07-22,224.9,Bourbon,Francia,19
L003930,F0037,2025-05-10,194.1,Bourbon,Nacional,17
L003931,F0063,2026-04-12,113.4,Bourbon,Alemania,17
L003932,F0054,2026-06-14,193.8,Caturra,Estados_Unidos,6
L003933,F0073,2025-06-21,125.1,Catimor,Alemania,12
L003934,F0003,2025-07-07,108.5,Catimor,Alemania,13
L003935,F0085,2025-04-22,172.2,Bourbon,Alemania,15
L003936,F0025,2026-08-25,235.5,Geisha,Nacional,18
L003937,F0002,2025-10-08,126.0,Caturra,Alemania,20
L003938,F0101,2026-06-05,178.8,Catimor,Paises_Bajos,4
L003939,F0088,2026-08-19,210.6,Catimor,Estados_Unidos,12
L003940,F0087,2026-04-15,102.5,Caturra,Alemania,14
L003941,F0082,2026-07-11,59.0,Bourbon,Japon,8
L003942,F0093,2025-09-05,302.0,Catimor,Francia,15
L003943,F0025,2025-07-29,102.3,Catimor,Belgica,6
L003944,F0043,2025-06-26,49.0,Bourbon,Paises_Bajos,6
L003945,F0014,2026-07-05,196.4,Bourbon,Alemania,5
L003946,F0080,2026-05-07,93.0,Catimor,Japon,6
L003947,F0072,2025-06-22,139.9,Catimor,Paises_Bajos,12
L003948,F0012,2026-07-16,123.5,Caturra,Belgica,14
L003949,F0069,2026-02-12,107.5,Geisha,Belgica,18
L003950,F0080,2026-04-13,107.7,Caturra,Nacional,9
L003951,F0050,2025-12-24,116.0,Catimor,Nacional,9
L003952,F0071,2025-06-07,153.6,Caturra,Alemania,9
L003953,F0006,2026-07-17,78.5,Caturra,Estados_Unidos,20
L003954,F0081,2025-09-30,159.3,Typica,Alemania,17
L003955,F0107,2026-03-26,92.3,Catimor,Alemania,6
L003956,F0061,2025-04-30,151.5,Geisha,Alemania,17
L003957,F0021,2025-06-22,110.9,Caturra,Belgica,12
L003958,F0089,2025-04-30,83.8,Bourbon,Estados_Unidos,13
L003959,F0067,2026-05-04,142.3,Geisha,Belgica,8
L003960,F0119,2026-06-13,90.6,Typica,Japon,5
L003961,F0026,2026-05-13,76.7,Caturra,Estados_Unidos,19
L003962,F0094,2026-07-19,78.6,Catimor,Estados_Unidos,14
L003963,F0034,2026-05-18,163.3,Typica,Alemania,16
L003964,F0084,2025-08-03,132.1,Caturra,Francia,8
L003965,F0119,2026-04-13,193.0,Bourbon,Paises_Bajos,4
L003966,F0085,2026-08-05,147.4,Catimor,Alemania,9
L003967,F0012,2025-04-15,63.7,Typica,Japon,17
L003968,F0045,2026-04-17,160.2,Caturra,Belgica,14
L003969,F0118,2026-04-13,107.6,Caturra,Japon,6
L003970,F0044,2026-04-27,79.1,Caturra,Alemania,20
L003971,F0085,2026-03-27,84.7,Bourbon,Alemania,7
L003972,F0120,2025-05-03,188.6,Typica,Francia,8
L003973,F0103,2026-08-14,179.1,Caturra,Estados_Unidos,14
L003974,F0022,2025-07-26,120.6,Caturra,Alemania,13
L003975,F0045,2025-04-06,251.7,Caturra,Nacional,10
L003976,F0104,2025-11-12,46.2,Typica,Japon,19
L003977,F0031,2025-08-06,103.6,Bourbon,Alemania,7
L003978,F0113,2025-08-26,70.7,Catimor,Belgica,9
L003979,F0113,2025-04-19,192.9,Bourbon,Francia,7
L003980,F0084,2026-05-19,231.6,Caturra,Nacional,12
L003981,F0088,2025-01-18,135.8,Caturra,Estados_Unidos,7
L003982,F0064,2025-08-15,165.0,Caturra,Estados_Unidos,6
L003983,F0076,2025-07-22,246.4,Typica,Japon,12
L003984,F0028,2025-06-04,120.3,Bourbon,Alemania,8
L003985,F0090,2025-06-13,194.6,Bourbon,Alemania,16
L003986,F0056,2025-05-21,149.6,Typica,Estados_Unidos,8
L003987,F0031,2025-07-02,230.1,Geisha,Paises_Bajos,15
L003988,F0040,2025-08-03,191.9,Typica,Alemania,9
L003989,F0013,2025-09-11,120.7,Bourbon,Alemania,4
L003990,F0076,2026-05-13,178.5,Catimor,Francia,8
L003991,F0018,2025-06-14,198.5,Typica,Belgica,13
L003992,F0007,2025-04-30,76.8,Caturra,Belgica,5
L003993,F0004,2026-05-13,124.7,Catimor,Nacional,9
L003994,F0060,2025-06-29,155.8,Geisha,Alemania,20
L003995,F0042,2025-07-09,72.9,Caturra,Alemania,9
L003996,F0037,2025-12-18,48.0,Bourbon,Nacional,15
L003997,F0059,2025-04-09,75.6,Bourbon,Nacional,11
L003998,F0067,2025-03-29,195.4,Caturra,Estados_Unidos,16
L003999,F0063,2025-02-12,132.3,Bourbon,Alemania,6
L004000,F0020,2025-09-06,145.6,Typica,Francia,6
L004001,F0045,2026-04-11,202.2,Catimor,Estados_Unidos,8
L004002,F0069,2026-08-30,212.2,Typica,Japon,7
L004003,F0109,2026-08-06,159.9,Bourbon,Francia,15
L004004,F0060,2025-09-30,72.8,Catimor,Estados_Unidos,10
L004005,F0031,2025-06-03,111.6,Typica,Francia,4
L004006,F0082,2026-08-30,111.7,Typica,Alemania,13
L004007,F0070,2025-04-24,80.9,Bourbon,Francia,15
L004008,F0120,2026-07-10,132.3,Catimor,Alemania,13
L004009,F0031,2026-04-06,206.0,Typica,Estados_Unidos,11
L004010,F0026,2026-05-16,120.3,Caturra,Paises_Bajos,19
L004011,F0067,2026-06-18,138.3,Bourbon,Estados_Unidos,12
L004012,F0081,2025-06-01,127.7,Caturra,Estados_Unidos,13
L004013,F0063,2025-10-30,131.5,Caturra,Belgica,6
L004014,F0024,2026-06-13,245.4,Caturra,Alemania,4
L004015,F0008,2026-02-01,224.4,Caturra,Japon,19
L004016,F0062,2026-01-27,235.0,Bourbon,Alemania,17
L004017,F0028,2026-02-01,100.8,Bourbon,Alemania,14
L004018,F0022,2026-04-07,102.3,Typica,Estados_Unidos,6
L004019,F0075,2025-06-02,206.5,Bourbon,Alemania,10
L004020,F0002,2025-07-07,59.5,Caturra,Estados_Unidos,19
L004021,F0072,2026-04-25,198.5,Caturra,Estados_Unidos,12
L004022,F0013,2025-06-25,204.8,Bourbon,Alemania,14
L004023,F0012,2026-01-01,154.7,Geisha,Alemania,18
L004024,F0109,2025-09-27,126.9,Caturra,Nacional,16
L004025,F0105,2026-06-25,57.0,Typica,Paises_Bajos,12
L004026,F0046,2025-07-13,201.7,Typica,Belgica,16
L004027,F0081,2025-08-11,132.4,Typica,Francia,6
L004028,F0081,2026-03-10,158.1,Bourbon,Francia,14
L004029,F0091,2026-05-03,135.3,Caturra,Alemania,16
L004030,F0066,2025-09-11,116.1,Caturra,Estados_Unidos,9
L004031,F0087,2025-07-06,57.4,Typica,Estados_Unidos,9
L004032,F0038,2026-07-08,169.5,Catimor,Estados_Unidos,10
L004033,F0044,2025-04-10,94.0,Typica,Nacional,14
L004034,F0009,2025-07-03,73.5,Catimor,Estados_Unidos,9
L004035,F0110,2026-07-17,165.3,Bourbon,Estados_Unidos,19
L004036,F0060,2025-08-08,160.5,Catimor,Belgica,17
L004037,F0066,2025-09-20,241.4,Typica,Paises_Bajos,5
L004038,F0111,2025-06-13,271.4,Catimor,Paises_Bajos,9
L004039,F0019,2026-08-24,137.1,Bourbon,Nacional,13
L004040,F0066,2026-05-17,66.6,Caturra,Belgica,6
L004041,F0008,2026-08-26,95.9,Typica,Alemania,20
L004042,F0062,2025-09-29,223.2,Caturra,Nacional,19
L004043,F0044,2025-05-14,101.4,Bourbon,Nacional,13
L004044,F0113,2025-07-09,311.7,Caturra,Belgica,8
L004045,F0101,2025-09-20,145.0,Catimor,Paises_Bajos,16
L004046,F0077,2025-07-23,140.3,Catimor,Francia,13
L004047,F0075,2025-06-22,347.9,Bourbon,Paises_Bajos,11
L004048,F0034,2025-09-10,67.0,Typica,Alemania,9
L004049,F0108,2025-06-22,178.1,Catimor,Francia,10
L004050,F0016,2025-05-18,138.8,Caturra,Belgica,18
L004051,F0003,2026-04-05,90.9,Bourbon,Estados_Unidos,17
L004052,F0025,2025-06-09,139.5,Catimor,Alemania,19
L004053,F0031,2025-06-01,203.4,Caturra,Francia,9
L004054,F0116,2026-05-30,106.5,Typica,Japon,18
L004055,F0072,2025-04-21,71.0,Bourbon,Nacional,17
L004056,F0074,2026-06-09,151.9,Typica,Nacional,12
L004057,F0082,2026-08-17,110.2,Catimor,Belgica,19
L004058,F0038,2025-07-14,169.6,Catimor,Belgica,9
L004059,F0013,2025-09-25,127.8,Typica,Francia,12
L004060,F0005,2025-06-23,80.0,Caturra,Alemania,14
L004061,F0024,2025-04-24,30.5,Geisha,Japon,15
L004062,F0045,2025-04-06,158.1,Caturra,Belgica,7
L004063,F0102,2025-09-20,157.8,Typica,Estados_Unidos,16
L004064,F0006,2026-08-05,125.6,Catimor,Nacional,4
L004065,F0111,2025-08-26,145.0,Typica,Estados_Unidos,16
L004066,F0059,2025-09-02,212.3,Caturra,Belgica,18
L004067,F0061,2026-08-20,116.8,Caturra,Paises_Bajos,14
L004068,F0055,2025-08-09,130.6,Typica,Japon,4
L004069,F0049,2025-08-06,131.4,Catimor,Estados_Unidos,4
L004070,F0088,2025-06-19,204.9,Geisha,Alemania,18
L004071,F0119,2026-06-08,213.0,Catimor,Francia,17
L004072,F0051,2026-05-30,132.9,Catimor,Belgica,6
L004073,F0005,2026-08-20,108.9,Bourbon,Francia,11
L004074,F0006,2025-10-12,133.8,Typica,Alemania,18
L004075,F0024,2026-05-18,130.6,Catimor,Francia,14
L004076,F0093,2026-04-23,216.4,Bourbon,Francia,11
L004077,F0040,2025-11-21,177.8,Caturra,Paises_Bajos,18
L004078,F0030,2025-06-25,230.9,Caturra,Francia,5
L004079,F0064,2025-11-06,121.4,Catimor,Francia,18
L004080,F0006,2026-04-04,144.2,Bourbon,Paises_Bajos,4
L004081,F0014,2026-07-28,184.7,Catimor,Paises_Bajos,17
L004082,F0060,2025-04-02,261.5,Typica,Estados_Unidos,6
L004083,F0070,2026-07-11,96.9,Bourbon,Nacional,18
L004084,F0017,2025-11-03,171.5,Typica,Paises_Bajos,12
L004085,F0051,2026-08-21,97.5,Geisha,Nacional,20
L004086,F0083,2026-03-31,65.4,Caturra,Nacional,12
L004087,F0021,2025-04-20,84.2,Bourbon,Alemania,20
L004088,F0101,2025-07-05,39.4,Caturra,Alemania,9
L004089,F0070,2026-02-21,188.0,Caturra,Francia,4
L004090,F0013,2026-01-14,122.9,Bourbon,Paises_Bajos,14
L004091,F0053,2025-03-18,289.0,Catimor,Alemania,9
L004092,F0013,2025-06-18,53.1,Geisha,Estados_Unidos,8
L004093,F0066,2025-05-05,45.3,Caturra,Alemania,17
L004094,F0018,2025-07-02,283.6,Typica,Paises_Bajos,14
L004095,F0020,2026-06-12,71.5,Typica,Paises_Bajos,15
L004096,F0064,2026-06-27,109.0,Typica,Japon,18
