lote_id,excede_umbral_carbendazim,excede_umbral_cipermetrina,excede_umbral_clorpirifos,excede_umbral_glifosato,is_detectado_carbendazim,is_detectado_cipermetrina,is_detectado_clorpirifos,is_detectado_glifosato,ppm_detectado_carbendazim,ppm_detectado_clorpirifos,ppm_detectado_glifosato,n_kits_excedidos,n_kits_detectados,lote_contaminado
L003567,0,0,1,1,0,0,1,1,0.0,0.05147,0.1071,2,2,1
L003568,0,0,0,1,0,0,0,1,0.0,0.0,0.39656,1,1,1
L003569,0,0,0,0,0,0,0,0,0.00086,0.00071,0.00137,0,0,0
L003570,0,0,0,0,0,0,0,1,0.0,0.00187,0.04476,0,1,0
L003571,0,0,0,0,1,0,1,1,0.04767,0.02408,0.02332,0,3,0
L003572,0,1,0,0,0,1,0,1,0.00316,0.0,0.09076,1,2,1
L003573,0,0,0,0,1,0,1,0,0.06409,0.01176,0.00817,0,2,0
L003574,0,0,0,0,0,0,0,0,0.00223,0.0,0.00108,0,0,0
L003575,0,0,0,0,0,0,0,1,0.0,0.00054,0.02954,0,1,0
L003576,0,0,0,0,0,0,1,1,0.00625,0.0381,0.02373,0,2,0
L003577,0,0,0,0,1,0,1,1,0.04407,0.02044,0.02005,0,3,0
L003578,0,0,0,0,0,0,0,0,0.00127,0.00133,0.00479,0,0,0
L003579,0,0,0,0,0,0,1,0,0.00456,0.02618,0.0,0,1,0
L003580,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L003581,0,0,0,0,0,0,1,0,0.0,0.03616,0.00471,0,1,0
L003582,0,0,0,0,0,0,0,0,0.00206,0.00417,0.00053,0,0,0
L003583,0,0,0,0,0,0,0,0,0.00951,0.0,0.00449,0,0,0
L003584,0,0,0,0,0,0,0,0,0.00177,0.0,0.0,0,0,0
L003585,0,1,1,0,1,1,1,0,0.05858,0.07064,0.00654,2,3,1
L003586,0,0,0,0,0,0,0,0,0.0,0.0,0.00076,0,0,0
L003587,0,1,0,0,0,1,0,0,0.00848,0.00357,0.00928,1,1,1
L003588,0,0,1,0,0,0,1,0,0.00402,0.11018,0.0,1,1,1
L003589,0,0,0,0,0,0,0,0,0.0,0.00043,0.0,0,0,0
L003590,0,0,0,0,0,0,0,0,0.0,0.0,0.00151,0,0,0
L003591,0,0,1,1,1,0,1,1,0.04632,0.12931,0.19931,2,3,1
L003592,0,0,0,0,0,0,0,0,0.00757,0.00045,0.0,0,0,0
L003593,0,1,0,0,1,1,1,1,0.01036,0.02295,0.03321,1,4,1
L003594,0,0,0,0,1,0,1,1,0.02604,0.02722,0.04271,0,3,0
L003595,0,0,0,0,0,0,0,0,0.0,0.0,0.00518,0,0,0
L003596,0,0,0,0,0,0,1,1,0.0,0.01199,0.01492,0,2,0
L003597,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L003598,0,0,1,0,1,0,1,1,0.0294,0.0756,0.05352,1,3,1
L003599,0,0,0,0,0,0,1,1,0.0,0.02938,0.06579,0,2,0
L003600,0,0,0,0,0,0,1,0,0.0,0.03209,0.0,0,1,0
L003601,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L003602,0,0,0,0,0,0,0,0,0.00921,0.0,0.0,0,0,0
L003603,0,0,0,0,0,0,1,0,0.0,0.03422,0.00253,0,1,0
L003604,0,0,0,0,0,0,0,0,0.0,0.00059,0.0,0,0,0
L003605,0,0,0,0,0,0,0,1,0.00288,0.00029,0.02606,0,1,0
L003606,0,0,0,1,0,0,0,1,0.0,0.00109,0.23807,1,1,1
L003607,0,0,0,0,0,0,0,0,0.00092,0.0,0.0,0,0,0
L003608,0,0,0,0,0,0,0,0,0.00626,0.0,0.0,0,0,0
L003609,0,0,0,0,0,0,0,0,0.0,0.00238,0.0,0,0,0
L003610,1,0,0,0,1,0,1,1,0.12371,0.00594,0.02777,1,3,1
L003611,0,0,0,0,0,0,0,1,0.0,0.0,0.07232,0,1,0
L003612,0,0,1,0,0,0,1,0,0.00414,0.06412,0.00115,1,1,1
L003613,0,0,0,0,0,0,1,1,0.0,0.01833,0.05934,0,2,0
L003614,0,1,0,0,0,1,0,1,0.00074,0.0,0.0669,1,2,1
L003615,0,1,0,0,1,1,1,1,0.05592,0.02187,0.03057,1,4,1
L003616,0,0,0,0,0,0,0,0,0.0005,0.00278,0.00129,0,0,0
L003617,0,1,0,0,1,1,1,1,0.02837,0.02027,0.07888,1,4,1
L003618,0,1,0,0,1,1,0,0,0.0387,0.0,0.0,1,2,1
L003619,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L003620,0,0,0,0,0,0,0,0,0.0,0.00281,0.00117,0,0,0
L003621,0,0,0,0,1,0,1,1,0.04228,0.04584,0.03834,0,3,0
L003622,0,0,0,0,0,0,1,0,0.0,0.04218,0.00657,0,1,0
L003623,0,1,0,0,0,1,0,0,0.0043,0.0,0.00509,1,1,1
L003624,0,0,0,0,1,0,0,0,0.01109,0.0,0.00274,0,1,0
L003625,0,0,0,0,0,0,0,0,0.00042,0.0,0.0,0,0,0
L003626,0,0,0,0,0,0,0,0,0.0,0.0,0.00033,0,0,0
L003627,0,0,0,0,0,0,0,0,0.00204,0.00094,0.00127,0,0,0
L003628,0,0,0,0,1,0,1,1,0.01303,0.0059,0.03739,0,3,0
L003629,0,0,0,1,1,0,1,1,0.01496,0.04009,0.15062,1,3,1
L003630,0,1,0,0,0,1,0,0,0.0,0.00232,0.0,1,1,1
L003631,0,0,1,0,0,0,1,0,0.0,0.05188,0.00991,1,1,1
L003632,0,0,0,0,0,0,0,0,0.00137,0.0,0.0,0,0,0
L003633,0,0,0,0,1,0,0,1,0.0312,0.0,0.05946,0,2,0
L003634,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L003635,0,0,0,0,0,0,0,0,0.0,0.0,0.00027,0,0,0
L003636,0,0,0,0,0,0,0,0,0.00179,0.00222,0.0,0,0,0
L003637,0,0,0,0,0,0,0,1,0.00047,0.0017,0.04949,0,1,0
L003638,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L003639,0,0,1,0,1,0,1,0,0.02286,0.10242,0.0,1,2,1
L003640,0,0,0,0,0,0,1,0,0.00358,0.03461,0.0,0,1,0
L003641,0,0,1,0,1,0,1,1,0.03839,0.05484,0.07204,1,3,1
L003642,0,0,0,0,0,0,1,1,0.00038,0.00891,0.02434,0,2,0
L003643,0,0,0,0,1,0,0,0,0.02061,0.00046,0.00131,0,1,0
L003644,0,0,0,0,0,0,1,0,0.0,0.01647,0.00181,0,1,0
L003645,0,1,0,0,0,1,1,1,0.0092,0.01198,0.07102,1,3,1
L003646,0,0,0,0,1,0,0,0,0.01561,0.00124,0.0,0,1,0
L003647,0,0,0,0,0,0,0,1,0.0,0.0,0.02373,0,1,0
L003648,0,0,0,0,0,0,1,0,0.0,0.02434,0.00078,0,1,0
L003649,1,0,0,0,1,0,0,1,0.11216,0.00155,0.06953,1,2,1
L003650,0,0,0,0,0,0,0,0,0.0,0.00059,0.00522,0,0,0
L003651,0,0,0,0,0,0,1,1,0.00326,0.04086,0.06013,0,2,0
L003652,0,0,0,0,0,0,0,0,0.0,0.00244,0.0086,0,0,0
L003653,0,0,0,0,0,0,0,0,0.0,0.0,0.0009,0,0,0
L003654,0,0,0,1,1,0,1,1,0.03454,0.04027,0.12387,1,3,1
L003655,0,0,0,0,1,0,0,1,0.03386,0.00089,0.08748,0,2,0
L003656,0,0,0,0,0,0,0,0,0.0,0.0,0.00307,0,0,0
L003657,0,1,0,0,1,1,1,1,0.04897,0.02007,0.07389,1,4,1
L003658,0,0,1,0,0,0,1,0,0.00881,0.05297,0.00568,1,1,1
L003659,0,0,0,0,1,0,0,0,0.03139,0.0,0.00244,0,1,0
L003660,0,0,0,0,1,0,0,1,0.01063,0.00283,0.06077,0,2,0
L003661,0,0,0,0,1,0,1,1,0.03361,0.01712,0.03801,0,3,0
L003662,0,0,0,0,0,0,1,0,0.00094,0.01826,0.0,0,1,0
L003663,0,0,0,0,0,0,0,0,0.0,0.0,0.0073,0,0,0
L003664,0,0,0,0,0,0,1,1,0.00952,0.04558,0.02706,0,2,0
L003665,0,1,0,0,1,1,1,1,0.07114,0.01091,0.03373,1,4,1
L003666,0,1,1,0,0,1,1,1,0.0,0.16468,0.06589,2,3,1
L003667,0,0,0,0,0,0,0,0,0.0,0.0,0.00418,0,0,0
L003668,0,0,0,0,0,0,0,0,0.0,0.0,0.0006,0,0,0
L003669,0,0,0,0,0,0,0,0,0.00274,0.0,0.0,0,0,0
L003670,0,0,0,0,0,0,0,0,0.0,0.0013,4e-05,0,0,0
L003671,0,0,0,0,0,0,0,0,0.0,0.00355,0.0,0,0,0
L003672,0,0,0,0,0,0,0,0,0.0,0.0,0.00015,0,0,0
L003673,0,0,0,0,0,0,0,0,0.00401,0.0023,0.00478,0,0,0
L003674,0,0,0,0,0,0,0,0,0.00768,0.0,0.00752,0,0,0
L003675,0,0,0,1,0,0,0,1,0.0,0.0,0.13282,1,1,1
L003676,0,0,1,1,1,0,1,1,0.01966,0.39845,0.93553,2,3,1
L003677,0,1,0,0,1,1,1,1,0.06241,0.02325,0.01646,1,4,1
L003678,0,0,0,0,0,0,0,0,0.00192,0.00208,0.00777,0,0,0
L003679,0,0,0,0,0,0,0,0,0.00165,0.00018,0.00465,0,0,0
L003680,0,1,0,1,0,1,0,1,0.00588,0.0,0.77438,2,2,1
L003681,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L003682,0,0,1,1,1,0,1,1,0.06046,0.1866,0.36772,2,3,1
L003683,0,1,1,1,0,1,1,1,0.0,0.29893,0.5211,3,3,1
L003684,0,0,0,0,0,0,0,0,0.0,0.0,9e-05,0,0,0
L003685,0,0,0,0,0,0,1,1,0.00427,0.02771,0.01572,0,2,0
L003686,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L003687,0,0,0,1,1,0,0,1,0.01093,0.0,0.15554,1,2,1
L003688,0,0,0,0,0,0,0,0,0.0,0.00198,0.0,0,0,0
L003689,0,0,0,0,0,0,0,0,0.00207,0.00268,0.00064,0,0,0
L003690,0,0,0,0,0,0,0,0,0.00715,0.0,0.00295,0,0,0
L003691,0,0,0,0,0,0,0,1,0.00032,0.0,0.02956,0,1,0
L003692,0,0,1,0,0,0,1,0,0.00415,0.17225,0.0,1,1,1
L003693,0,0,0,0,0,0,0,0,0.0,0.00077,0.0,0,0,0
L003694,0,0,0,0,0,0,0,1,0.00275,0.0,0.01319,0,1,0
L003695,0,0,0,0,1,0,1,0,0.0269,0.02032,0.0016,0,2,0
L003696,0,0,0,0,1,0,1,1,0.01703,0.01786,0.02578,0,3,0
L003697,0,0,0,0,0,0,0,0,0.00357,0.00298,0.00221,0,0,0
L003698,0,0,0,0,0,0,0,0,0.0,0.00265,0.0,0,0,0
L003699,0,0,0,1,0,0,1,1,0.00141,0.01072,0.2452,1,2,1
L003700,0,0,0,0,0,0,0,1,0.00481,0.0,0.0353,0,1,0
L003701,0,0,0,0,0,0,1,0,0.0,0.00514,0.00036,0,1,0
L003702,0,0,0,0,1,0,0,0,0.09251,0.0,0.0,0,1,0
L003703,0,0,1,0,0,0,1,0,0.0,0.15757,0.0,1,1,1
L003704,0,0,0,0,0,0,1,1,0.0,0.01549,0.03381,0,2,0
L003705,0,0,0,1,0,0,0,1,0.00477,0.0,0.14041,1,1,1
L003706,0,0,1,0,0,0,1,0,0.0,0.1657,0.0,1,1,1
L003707,0,0,0,0,0,0,0,0,0.0,0.00227,0.0,0,0,0
L003708,0,0,0,0,0,0,0,0,0.00478,3e-05,0.0,0,0,0
L003709,0,0,0,0,1,0,0,0,0.02005,0.0,0.0,0,1,0
L003710,0,0,0,0,0,0,0,0,0.0,0.00335,0.00325,0,0,0
L003711,0,0,0,0,0,0,0,1,0.00521,0.00058,0.01616,0,1,0
L003712,0,0,0,0,0,0,1,1,0.0,0.03956,0.05036,0,2,0
L003713,0,0,0,0,0,0,0,0,0.0,0.00218,0.0,0,0,0
L003714,0,0,0,0,1,0,1,0,0.01623,0.03314,0.00128,0,2,0
L003715,0,0,0,0,0,0,0,0,0.00904,0.00119,0.00067,0,0,0
L003716,0,0,1,1,0,0,1,1,0.0,0.07921,0.12595,2,2,1
L003717,0,0,1,1,1,0,1,1,0.03138,0.05731,0.12,2,3,1
L003718,0,0,0,1,0,0,0,1,0.00624,0.0,0.10704,1,1,1
L003719,0,0,0,0,0,0,0,0,0.0,0.00058,0.0,0,0,0
L003720,0,0,0,0,0,0,0,0,0.0,0.00016,0.00015,0,0,0
L003721,0,1,0,0,0,1,1,1,0.00522,0.00691,0.04508,1,3,1
L003722,0,0,0,0,0,0,0,0,0.0,0.00088,0.0,0,0,0
L003723,0,0,0,0,0,0,0,0,0.0,0.00248,0.00613,0,0,0
L003724,0,0,0,0,0,0,0,1,0.0,0.0,0.01112,0,1,0
L003725,0,0,1,0,0,0,1,1,0.0,0.05601,0.04002,1,2,1
L003726,0,0,0,0,0,0,1,1,0.0,0.01687,0.0401,0,2,0
L003727,0,0,0,0,0,0,1,1,0.00091,0.0313,0.07311,0,2,0
L003728,0,0,0,0,0,0,0,1,0.00477,0.0,0.03395,0,1,0
L003729,0,1,0,1,0,1,0,1,0.00287,0.00338,0.24863,2,2,1
L003730,0,0,0,0,0,0,0,0,0.0,0.0,0.00677,0,0,0
L003731,0,0,1,0,0,0,1,0,0.00254,0.06097,0.0,1,1,1
L003732,0,0,0,0,0,0,1,1,0.00466,0.01665,0.04005,0,2,0
L003733,0,0,0,0,0,0,1,0,0.0,0.02116,0.0,0,1,0
L003734,0,0,0,0,0,0,0,1,0.0,0.00444,0.01784,0,1,0
L003735,0,0,0,0,1,0,1,1,0.01463,0.01319,0.01549,0,3,0
L003736,0,0,0,0,0,0,0,0,0.00169,0.0,0.00643,0,0,0
L003737,0,0,0,0,0,0,0,0,0.00526,0.00088,0.00136,0,0,0
L003738,0,0,1,0,0,0,1,1,0.00413,0.1782,0.03864,1,2,1
L003739,0,0,0,0,0,0,1,1,0.00527,0.01509,0.04248,0,2,0
L003740,0,0,0,0,0,0,1,0,0.0,0.03416,0.00538,0,1,0
L003741,0,0,0,0,1,0,1,1,0.02717,0.02646,0.01829,0,3,0
L003742,0,0,0,0,0,0,0,0,0.0,0.00153,0.0,0,0,0
L003743,0,0,0,0,0,0,1,0,0.00668,0.02573,0.00319,0,1,0
L003744,0,0,0,0,0,0,0,1,0.0,0.0,0.04409,0,1,0
L003745,0,0,0,0,0,0,0,0,0.0,0.00048,0.00313,0,0,0
L003746,0,1,1,1,0,1,1,1,0.00017,0.47746,1.3247,3,3,1
L003747,0,0,0,0,1,0,1,1,0.05306,0.03584,0.03826,0,3,0
L003748,0,0,0,0,0,0,1,0,0.0027,0.01807,0.00828,0,1,0
L003749,0,0,0,0,1,0,0,1,0.01156,0.00246,0.03927,0,2,0
L003750,0,0,0,0,0,0,0,0,0.00144,0.0,0.0,0,0,0
L003751,0,1,0,1,0,1,1,1,0.00272,0.01149,0.74931,2,3,1
L003752,0,0,0,0,0,0,0,0,0.0,0.0026,0.0,0,0,0
L003753,0,0,0,0,0,0,0,0,0.00413,0.00123,0.00505,0,0,0
L003754,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L003755,0,0,0,0,1,0,1,1,0.02245,0.03618,0.01308,0,3,0
L003756,0,0,0,0,0,0,0,0,0.00096,0.0,0.0,0,0,0
L003757,0,0,0,0,0,0,0,0,0.0,0.0,0.00136,0,0,0
L003758,0,0,0,0,0,0,1,0,0.00941,0.00608,0.00156,0,1,0
L003759,0,0,0,0,1,0,1,1,0.01297,0.01712,0.01316,0,3,0
L003760,0,0,0,0,0,0,0,0,0.0,0.00256,0.00565,0,0,0
L003761,0,1,0,0,0,1,0,0,0.00444,0.00015,0.00806,1,1,1
L003762,0,1,0,1,0,1,0,1,0.0,0.00247,0.83362,2,2,1
L003763,0,0,0,0,0,0,0,0,0.0,0.00348,0.0,0,0,0
L003764,0,0,0,0,0,0,0,0,0.0,0.00288,0.00991,0,0,0
L003765,0,0,0,0,0,0,0,0,0.0,0.0,0.00325,0,0,0
L003766,0,0,0,0,0,0,0,0,0.0,0.0,0.00817,0,0,0
L003767,0,0,0,0,0,0,0,0,0.0,0.00209,0.0,0,0,0
L003768,0,0,0,0,0,0,0,1,0.00929,0.00443,0.05474,0,1,0
L003769,0,0,0,0,0,0,0,0,0.0,0.00012,0.00074,0,0,0
L003770,0,0,1,0,1,0,1,1,0.01485,0.06813,0.07665,1,3,1
L003771,0,0,0,0,0,0,0,0,0.00343,0.00384,0.0,0,0,0
L003772,0,0,1,0,1,0,1,0,0.02574,0.06474,0.00918,1,2,1
L003773,0,0,0,0,0,0,0,0,0.00329,0.0,0.0,0,0,0
L003774,0,0,0,0,1,0,1,1,0.03213,0.01409,0.01328,0,3,0
L003775,0,1,1,0,0,1,1,1,0.0,0.08219,0.04898,2,3,1
L003776,0,0,0,0,0,0,1,1,0.0,0.00628,0.01803,0,2,0
L003777,0,0,0,0,0,0,0,0,0.00112,0.00046,6e-05,0,0,0
L003778,0,0,0,0,0,0,0,0,0.0,0.0,0.00741,0,0,0
L003779,0,0,0,0,0,0,0,0,0.00449,0.0,0.0,0,0,0
L003780,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L003781,0,0,0,0,0,0,0,0,0.00291,7e-05,0.00051,0,0,0
L003782,0,0,0,0,1,0,0,0,0.01811,0.00051,0.0,0,1,0
L003783,0,0,1,0,0,0,1,0,0.00363,0.07025,0.00486,1,1,1
L003784,0,0,1,0,0,0,1,1,0.00071,0.10282,0.03105,1,2,1
L003785,0,0,0,0,0,0,1,1,0.0,0.00844,0.04492,0,2,0
L003786,0,0,1,0,0,0,1,0,0.0,0.07028,0.0,1,1,1
L003787,0,0,0,0,0,0,0,0,0.00642,0.0013,0.00246,0,0,0
L003788,0,0,0,0,0,0,1,1,0.00658,0.04485,0.05163,0,2,0
L003789,0,0,0,0,0,0,0,0,0.0056,0.00048,0.0,0,0,0
L003790,0,0,0,0,1,0,0,0,0.0261,0.00154,0.00238,0,1,0
L003791,0,0,0,0,0,0,0,0,0.0,0.00041,0.0,0,0,0
L003792,0,0,1,0,0,0,1,0,0.00105,0.4252,0.00473,1,1,1
L003793,0,0,0,0,0,0,1,1,0.00157,0.0235,0.02597,0,2,0
L003794,0,0,0,0,1,0,1,1,0.02382,0.03731,0.0125,0,3,0
L003795,0,0,0,0,0,0,0,1,0.00575,0.00278,0.01163,0,1,0
L003796,0,0,1,0,0,0,1,1,0.0,0.0777,0.08825,1,2,1
L003797,0,0,0,0,0,0,0,0,0.0,0.00352,0.00416,0,0,0
L003798,0,0,1,0,0,0,1,1,0.0,0.39775,0.03781,1,2,1
L003799,0,0,0,0,0,0,0,0,0.0,0.00096,0.00079,0,0,0
L003800,0,0,0,0,0,0,1,1,0.0,0.03022,0.01721,0,2,0
L003801,0,0,0,0,1,0,0,0,0.05473,0.0,0.00475,0,1,0
L003802,0,0,0,1,1,0,0,1,0.04055,0.00059,0.1315,1,2,1
L003803,0,0,0,0,0,0,0,0,0.0,0.0,0.00045,0,0,0
L003804,0,0,0,0,0,0,0,0,0.00124,0.0,0.00238,0,0,0
L003805,0,0,0,0,1,0,0,1,0.01591,0.0,0.09987,0,2,0
L003806,0,0,0,0,0,0,1,0,0.00937,0.02684,0.00066,0,1,0
L003807,0,0,0,0,0,0,0,0,0.0,0.0,0.00334,0,0,0
L003808,0,0,0,0,0,0,0,0,0.0,0.0,0.00166,0,0,0
L003809,0,0,0,0,0,0,1,1,0.0,0.01741,0.03403,0,2,0
L003810,0,0,0,0,1,0,1,1,0.01034,0.01938,0.0113,0,3,0
L003811,0,0,0,0,1,0,0,0,0.04626,0.0,0.0,0,1,0
L003812,0,0,0,0,0,0,0,1,0.0,0.0,0.01262,0,1,0
L003813,0,0,0,0,0,0,0,0,0.00099,0.0,0.00498,0,0,0
L003814,0,0,0,0,0,0,0,0,0.00489,0.0,0.00134,0,0,0
L003815,0,0,1,0,1,0,1,0,0.01797,0.06062,0.00038,1,2,1
L003816,0,0,0,0,1,0,1,1,0.01662,0.02097,0.03678,0,3,0
L003817,0,0,0,0,0,0,0,1,0.00115,0.00102,0.02796,0,1,0
L003818,0,1,0,0,1,1,1,1,0.04627,0.02529,0.05288,1,4,1
L003819,0,1,0,0,0,1,1,1,0.0,0.02827,0.01211,1,3,1
L003820,0,1,0,0,1,1,0,1,0.03131,0.00367,0.04724,1,3,1
L003821,0,0,0,0,0,0,0,0,0.00719,0.00133,0.0,0,0,0
L003822,0,0,0,0,0,0,0,1,0.0,0.0,0.02022,0,1,0
L003823,0,0,0,0,0,0,0,0,0.0,0.0,0.00348,0,0,0
L003824,0,1,1,1,1,1,1,1,0.0496,0.27021,0.14628,3,4,1
L003825,0,0,0,0,0,0,0,0,0.00403,0.00096,0.0,0,0,0
L003826,0,0,0,0,0,0,0,0,0.00332,0.0025,0.0,0,0,0
L003827,0,1,1,0,0,1,1,0,0.00292,0.0935,0.0,2,2,1
L003828,0,0,0,0,0,0,0,1,0.00617,0.00073,0.03058,0,1,0
L003829,0,0,0,0,0,0,1,1,0.00308,0.03487,0.09263,0,2,0
L003830,0,0,0,0,0,0,0,1,0.0,0.0,0.03032,0,1,0
L003831,0,0,0,0,0,0,0,0,0.0,0.00136,0.00288,0,0,0
L003832,0,0,0,0,0,0,0,1,0.00201,0.0,0.01702,0,1,0
L003833,0,0,1,0,0,0,1,0,0.00063,0.0848,0.00313,1,1,1
L003834,0,0,0,0,1,0,0,1,0.01039,0.0,0.09547,0,2,0
L003835,0,0,0,0,0,0,1,1,0.00142,0.02931,0.06582,0,2,0
L003836,0,1,0,0,0,1,0,0,0.00913,0.0,0.0,1,1,1
L003837,0,0,0,1,1,0,1,1,0.01163,0.02274,0.28156,1,3,1
L003838,0,0,0,0,0,0,0,0,0.00126,0.00189,0.0,0,0,0
L003839,0,0,0,0,1,0,0,0,0.04575,0.0,0.0,0,1,0
L003840,0,0,0,1,0,0,1,1,0.00674,0.03844,0.21414,1,2,1
L003841,0,0,0,0,0,0,0,0,0.0,0.0,0.00042,0,0,0
L003842,0,0,1,0,0,0,1,0,0.00865,0.07958,0.00298,1,1,1
L003843,0,0,0,0,0,0,1,1,0.0,0.02922,0.03133,0,2,0
L003844,0,1,0,1,0,1,0,1,0.00125,0.0,0.1285,2,2,1
L003845,0,0,0,0,0,0,0,0,0.0,0.00454,0.00772,0,0,0
L003846,0,0,1,0,0,0,1,0,0.0054,0.05239,0.0,1,1,1
L003847,0,0,0,0,0,0,0,0,0.00474,0.0,0.0,0,0,0
L003848,0,0,0,0,0,0,0,1,0.00055,0.003,0.01376,0,1,0
L003849,0,0,0,0,0,0,1,0,0.00063,0.03112,0.00744,0,1,0
L003850,0,0,0,0,0,0,1,1,0.0,0.00783,0.0438,0,2,0
L003851,0,0,0,0,0,0,1,0,0.00235,0.02952,0.00717,0,1,0
L003852,0,0,0,0,0,0,0,1,0.00456,0.0,0.02831,0,1,0
L003853,0,0,0,0,0,0,0,1,0.00099,0.0,0.0272,0,1,0
L003854,0,1,0,0,0,1,0,0,0.009,0.0016,0.0092,1,1,1
L003855,0,0,0,0,0,0,1,1,0.0,0.04957,0.03812,0,2,0
L003856,0,0,0,0,0,0,0,0,0.0,0.0,0.00209,0,0,0
L003857,1,0,0,0,1,0,0,0,0.13147,0.0,0.00204,1,1,1
L003858,0,1,0,0,1,1,0,1,0.0184,0.00017,0.02702,1,3,1
L003859,0,0,0,0,0,0,0,0,0.00209,0.00024,0.0,0,0,0
L003860,0,0,0,0,0,0,0,1,0.00103,0.0,0.08895,0,1,0
L003861,1,0,0,0,1,0,1,1,0.21002,0.03776,0.04215,1,3,1
L003862,0,1,1,0,0,1,1,1,0.00472,0.12774,0.09471,2,3,1
L003863,0,1,0,0,0,1,0,0,0.0,0.0,0.00623,1,1,1
L003864,0,0,0,0,1,0,0,0,0.06163,0.0,0.0,0,1,0
L003865,0,0,0,0,0,0,0,1,0.00146,0.00191,0.04476,0,1,0
L003866,0,0,0,0,1,0,0,0,0.0147,0.00219,0.00065,0,1,0
L003867,0,0,0,0,0,0,0,0,0.00611,0.0,0.0,0,0,0
L003868,0,0,0,1,1,0,1,1,0.01986,0.02188,0.13241,1,3,1
L003869,0,1,0,0,0,1,0,1,0.0,0.0,0.08203,1,2,1
L003870,0,0,0,0,0,0,0,0,0.00724,0.0,0.00477,0,0,0
L003871,0,0,0,0,1,0,0,0,0.01207,0.0,0.0,0,1,0
L003872,0,0,0,0,0,0,0,0,0.0042,0.0,0.0,0,0,0
L003873,0,0,0,0,1,0,0,0,0.02825,0.00133,0.00249,0,1,0
L003874,0,0,0,0,1,0,1,0,0.06945,0.04779,0.0009,0,2,0
L003875,0,0,0,0,0,0,0,0,0.00195,0.0,0.0,0,0,0
L003876,0,0,0,0,0,0,0,0,0.00134,0.0,0.00738,0,0,0
L003877,0,1,0,1,0,1,1,1,0.0,0.0131,0.40788,2,3,1
L003878,0,0,0,0,0,0,0,0,0.0,0.00215,0.0,0,0,0
L003879,0,0,0,0,0,0,0,0,0.00258,0.00258,0.0,0,0,0
L003880,0,0,1,0,0,0,1,1,0.00776,0.05768,0.06071,1,2,1
L003881,0,0,0,0,0,0,0,0,0.0012,0.00162,0.0,0,0,0
L003882,0,1,0,0,0,1,0,1,0.00129,0.00055,0.07014,1,2,1
L003883,0,1,0,0,1,1,1,0,0.03093,0.01982,0.0,1,3,1
L003884,0,0,0,0,0,0,0,0,0.0,0.0,0.00724,0,0,0
L003885,0,0,0,0,0,0,1,1,0.00174,0.00646,0.03285,0,2,0
L003886,0,0,0,0,0,0,0,0,0.00197,0.0,0.0,0,0,0
L003887,0,0,0,0,0,0,0,0,0.00027,0.00155,0.00724,0,0,0
L003888,0,0,1,0,1,0,1,0,0.02322,0.08973,0.00499,1,2,1
L003889,0,1,0,0,0,1,1,1,0.0,0.00632,0.02663,1,3,1
L003890,0,0,0,1,0,0,0,1,0.0,0.0,0.24947,1,1,1
L003891,0,0,0,0,1,0,0,1,0.02117,0.0,0.02458,0,2,0
L003892,0,0,0,0,0,0,1,1,0.0,0.01036,0.0909,0,2,0
L003893,0,0,0,0,1,0,1,1,0.02286,0.03256,0.02106,0,3,0
L003894,0,0,0,0,0,0,0,0,0.0,0.00049,0.0,0,0,0
L003895,0,0,0,0,0,0,0,0,0.0,0.0,7e-05,0,0,0
L003896,0,0,0,0,0,0,0,0,0.00684,0.0,0.0,0,0,0
L003897,0,0,0,0,0,0,0,1,0.0,0.00323,0.01856,0,1,0
L003898,0,0,0,0,0,0,0,0,0.00422,0.0,0.00604,0,0,0
L003899,0,1,0,0,0,1,0,0,0.0,0.00093,0.0,1,1,1
L003900,0,0,0,0,0,0,0,0,0.00556,0.0,0.00013,0,0,0
L003901,0,1,0,1,0,1,1,1,0.00349,0.03837,0.14723,2,3,1
L003902,0,0,0,0,1,0,0,0,0.01385,0.0008,0.0062,0,1,0
L003903,0,0,0,0,0,0,0,0,0.0,0.0,0.00279,0,0,0
L003904,0,0,0,0,0,0,1,0,0.0008,0.03596,0.00606,0,1,0
L003905,0,0,0,0,0,0,1,1,0.00164,0.0314,0.03941,0,2,0
L003906,0,0,0,0,0,0,0,1,0.0,0.0,0.04403,0,1,0
L003907,0,0,1,0,1,0,1,1,0.08561,0.07271,0.05629,1,3,1
L003908,0,1,1,0,0,1,1,0,0.0,0.15061,0.0,2,2,1
L003909,0,0,0,0,0,0,0,0,0.00196,0.00153,0.0,0,0,0
L003910,0,0,0,0,0,0,0,0,0.00661,0.0,0.00442,0,0,0
L003911,0,0,0,0,0,0,0,0,0.0065,0.00217,0.0,0,0,0
